,WS_10,WS_50,WS_100,WS_150,WS_200,temp_air_1,GHI,DNI,DHI,Price
2021-01-01 00:00:00,3.7145,5.9221,7.2515,7.574,8.84,276.7673248,0.0,0.0,0.0,0
2021-01-01 00:15:00,3.7704750000000002,5.95275,7.26345,7.575225,8.82055,276.919099275,0.0,0.0,0.0,0
2021-01-01 00:30:00,3.8264500000000004,5.9834,7.275399999999999,7.5764499999999995,8.8011,277.07087375000003,0.0,0.0,0.0,0
2021-01-01 00:45:00,3.882425,6.01405,7.28735,7.577675,8.781649999999999,277.222648225,0.0,0.0,0.0,0
2021-01-01 01:00:00,3.9384,6.0447,7.2993,7.5789,8.7622,277.3744227,0.0,0.0,0.0,0
2021-01-01 01:15:00,3.887,5.9563749999999995,7.187625,7.441975,8.596275,277.534786875,0.0,0.0,0.0,0
2021-01-01 01:30:00,3.8356000000000003,5.86805,7.07595,7.30505,8.43035,277.69515105000005,0.0,0.0,0.0,0
2021-01-01 01:45:00,3.7842000000000002,5.779725,6.964275,7.168125,8.264425,277.85551522500003,0.0,0.0,0.0,0
2021-01-01 02:00:00,3.7328,5.6914,6.8526,7.0312,8.0985,278.0158794,0.0,0.0,0.0,0
2021-01-01 02:15:00,3.617025,5.54775,6.691825,6.890750000000001,7.943775,278.175881425,0.0,0.0,0.0,0
2021-01-01 02:30:00,3.5012499999999998,5.4041,6.5310500000000005,6.7503,7.78905,278.33588345,0.0,0.0,0.0,0
2021-01-01 02:45:00,3.385475,5.26045,6.370275,6.60985,7.634325,278.495885475,0.0,0.0,0.0,0
