,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price,
12/9/2012 8:00,0.7987485,2.794756207,3.898882096,4.975380177,5.665670508,231.9382532,235.4702512,239.0780854,253.0252293,261.0040797,275.1855287,0.177344067,0,0.177344067,35.343,
12/9/2012 9:00,0.96187641,3.101131928,4.264643836,5.654081236,6.447677009,251.9208286,263.8129802,275.9439788,285.4560287,289.386248,275.3252279,20.2258186,0,20.2258186,33.298,
12/9/2012 10:00,1.309305929,3.893063808,5.277495276,6.061355874,6.572400262,278.7743797,282.2151284,285.7272756,291.7584049,293.3770193,275.797629,69.8006634,67.3321302,59.05258911,32.634,
12/9/2012 11:00,1.375802358,4.063025237,5.499795673,6.178784647,6.579998111,275.4449562,279.1036247,282.8423166,286.834813,288.0148103,275.8732253,122.2319537,327.7118331,60.81188024,32.634,
12/9/2012 12:00,0.894816279,3.128732253,4.364592075,4.983884289,5.322114722,271.6136098,276.6312111,281.746061,285.1659696,286.4889496,276.0540246,129.3399825,435.6517109,50.73109195,32.634,
12/9/2012 13:00,0.861175596,2.061644209,2.689958914,3.108661765,3.378894797,248.4152308,261.726942,275.3140216,280.6741948,282.866408,275.8925433,105.4186886,505.8282477,35.02861665,33.207,
12/9/2012 14:00,0.888740253,1.087049608,1.259868672,1.278274436,1.374115604,181.3851403,204.4248713,227.9371933,243.0828568,251.7392801,275.0391417,59.91758945,490.6100759,27.34790597,34.741,
12/9/2012 15:00,0.844996049,1.353094698,1.642911456,1.412129588,1.273870875,141.673856,148.4061851,155.2753761,153.0590346,152.9794912,275.1542542,10.6773439,0,10.6773439,35.907,
12/9/2012 16:00,1.085062466,2.055477495,2.573555096,2.486312633,2.430764185,107.1065645,113.9208756,120.873699,117.7760454,115.3979207,274.7410295,0,0,0,37.512,
12/9/2012 17:00,1.209707163,2.828136061,3.674015366,3.615083391,3.59445125,81.99964046,89.53249021,97.21811848,97.99175153,96.65102061,274.5758189,0,0,0,40.851,
12/9/2012 18:00,1.581841771,3.674027548,4.765802363,5.013245773,4.963101559,58.19055552,64.75430599,71.45693898,75.86591602,76.14170392,274.2903775,0,0,0,40.391,
12/9/2012 19:00,2.043057543,4.679532453,6.055976805,6.656819627,6.671951383,46.47798981,51.34127272,56.30744621,62.32972892,64.246518,274.1750364,0,0,0,39.119,
12/9/2012 20:00,2.535017803,5.61378184,7.221334843,8.131355238,8.31592568,44.2551923,48.02621856,51.87527188,57.51699805,60.34767534,274.1380142,0,0,0,36.922,
12/9/2012 21:00,3.00743674,6.400333207,8.175193797,9.201157262,9.794669176,48.6277831,51.31195889,54.04888669,58.23038237,61.08811586,273.9709396,0,0,0,36.136,
12/9/2012 22:00,3.495750765,7.329878758,9.340031179,10.38639661,11.44880915,52.29670433,53.81492323,55.3621029,58.34230506,60.35334364,274.3330099,0,0,0,36.075,
12/9/2012 23:00,4.064522897,8.081503792,10.20044131,11.08354517,12.49700536,56.34031622,57.63402598,58.95201698,61.60872282,62.90499911,274.0540062,0,0,0,35.918,
12/10/2012 0:00,4.552273552,8.837000737,11.10591027,11.77470644,13.48416853,59.46212567,60.68851121,61.93738694,64.02553111,64.87322978,273.7759166,0,0,0,44.258,
12/10/2012 1:00,4.645492552,8.996923322,11.30260235,11.6571538,13.4882053,59.25649486,60.69501722,62.16492165,64.1797169,65.04383451,273.5049275,0,0,0,44.258,
12/10/2012 2:00,4.638077967,8.976013426,11.27473675,11.56066152,13.26123468,51.71343404,53.19613174,54.70701675,56.81658022,57.85013705,273.4033961,0,0,0,44.258,
12/10/2012 3:00,4.564421642,8.869878887,11.15000281,11.55623033,13.04675314,47.8730574,49.23456146,50.61712152,52.78184052,53.83758235,273.0978729,0,0,0,44.258,
12/10/2012 4:00,4.276629218,8.540534244,10.78865128,11.27996263,12.65414805,45.59364754,46.96414012,48.36762738,50.36177772,51.52434365,272.9136361,0,0,0,44.258,
12/10/2012 5:00,4.31499391,8.531812277,10.75759758,11.3055462,12.59372821,43.06439376,44.26945047,45.49285457,46.91844029,48.09758009,272.8068224,0,0,0,44.258,
12/10/2012 6:00,4.186130627,8.261989639,10.41495419,11.02437047,12.20733704,40.57333565,41.71421942,42.87766194,44.25028739,45.43852136,272.6702516,0,0,0,43.741,
12/10/2012 7:00,3.924453957,7.962353741,10.08489884,10.75777009,11.8961447,38.60777002,39.78464503,40.98293599,42.38659068,43.70109267,272.333074,0,0,0,48.151,
12/10/2012 8:00,3.812475822,7.811914846,9.911348339,10.67532318,11.7834312,37.50603206,38.78549904,40.09324444,41.67021799,43.08445585,272.0534738,0.200000003,0,0.200000003,50.46,
12/10/2012 9:00,3.676023209,7.597998581,9.655496668,10.50573361,11.5707662,36.68254459,38.1086026,39.56173957,41.41101621,42.93589117,271.728793,30.95037631,0,30.95037631,46.667,
12/10/2012 10:00,3.633955348,7.356903273,9.314546717,10.20990149,11.25326469,37.20354586,38.92706046,40.68974182,42.87696519,44.60678292,271.6066318,97.98404051,292.0261816,51.90956117,45.451,
12/10/2012 11:00,3.518158944,7.0783485,8.951276496,9.80229371,10.76349409,32.58188602,34.38597393,36.22346283,38.50212917,40.5058991,271.5171801,144.7312831,540.8888998,44.22630747,45.451,
12/10/2012 12:00,3.493637048,7.033714455,8.897304528,9.714067232,10.62464596,29.71293926,31.29374548,32.90482213,34.99854065,36.92737805,271.4838227,146.6188088,611.8640737,37.0290478,45.763,
12/10/2012 13:00,3.533916573,7.120654382,9.009035188,9.831964305,10.72789996,30.70827134,32.13162687,33.58475659,35.36594724,37.09224089,271.4555542,130.4594045,622.1684029,44.5309419,46.548,
12/10/2012 14:00,3.394984504,6.974849164,8.853960358,9.686621199,10.55613458,30.39143775,31.87207795,33.37998557,35.01574374,36.78431005,271.4565854,74.0461285,435.7578715,45.4538182,48.068,
12/10/2012 15:00,3.221166812,6.827042595,8.715254557,9.58642648,10.45227038,30.32390419,31.81144999,33.32539555,34.87988009,36.7924536,271.049742,12.73445349,0,12.73445349,58.959,
12/10/2012 16:00,3.032263901,6.598046563,8.462785128,9.391622605,10.25058585,30.09916686,31.64765064,33.23170461,34.78988568,36.84613158,270.7364144,0,0,0,63.879,
12/10/2012 17:00,2.90194912,6.501544555,8.381209541,9.376911942,10.25520554,31.77827165,33.28655254,34.82320582,36.4385693,38.6102491,270.6671436,0,0,0,63.879,
12/10/2012 18:00,2.878551091,6.481229026,8.362136095,9.39871638,10.28165796,34.20026479,35.60886788,37.04748406,38.49012465,40.66099622,270.3314264,0,0,0,55.63,
12/10/2012 19:00,2.810536244,6.373612181,8.233698268,9.312281212,10.17659957,35.35733498,36.74696882,38.16976152,39.6225654,41.68120463,270.3160516,0,0,0,49.974,
12/10/2012 20:00,2.649569721,6.224142119,8.090597876,9.237430784,10.07445341,34.36943127,35.75165031,37.16332915,38.65490547,40.66091444,270.2072563,0,0,0,48.789,
12/10/2012 21:00,2.62891796,6.12757624,7.9545161,9.147144502,9.965462939,34.41504933,35.69646031,37.00337118,38.41892135,40.29528015,269.7534389,0,0,0,48.737,
12/10/2012 22:00,2.440063018,5.976595521,7.826231331,9.038532374,9.845697661,27.91324479,29.22724788,30.56535155,31.90534296,33.92188121,269.603974,0,0,0,47.634,
12/10/2012 23:00,2.442424596,5.922430568,7.741250905,8.987704556,9.845609053,26.78617331,28.17802237,29.59383143,30.89765228,32.62888477,269.4981359,0,0,0,44.611,
12/11/2012 0:00,2.388365563,5.800731317,7.585279016,8.796412899,9.635793817,24.66999226,26.12407253,27.61246664,28.92278914,30.51823439,269.1463852,0,0,0,60.891,
12/11/2012 1:00,2.250318448,5.605708656,7.364278815,8.571596343,9.355958219,21.51401644,22.90087069,24.31719909,25.62340833,27.21046103,268.9832994,0,0,0,60.891,
12/11/2012 2:00,2.044745013,5.294437282,7.003230405,8.19698897,8.950396436,19.50966903,20.78386219,22.08789416,23.41593566,24.95838455,268.809093,0,0,0,60.891,
12/11/2012 3:00,1.857454848,5.051044054,6.738539702,7.930976651,8.644184645,16.03192263,17.5720634,19.14513118,20.68164187,22.15952675,268.6241619,0,0,0,60.891,
12/11/2012 4:00,1.748170533,4.957440068,6.661331334,7.850438446,8.508150491,11.50934835,13.51436212,15.56182087,17.64704115,19.02964635,268.964668,0,0,0,60.891,
12/11/2012 5:00,1.618540062,4.780468556,6.472588077,7.560198792,8.171388645,8.351028943,10.75356267,13.20541862,15.7276637,17.17904297,268.8242744,0,0,0,53.568,
12/11/2012 6:00,1.607228467,4.756693303,6.442922152,7.446148421,7.991266647,139.7754364,74.83193529,8.567522623,11.41795811,13.12395438,268.6913437,0,0,0,46.64,
12/11/2012 7:00,1.541224539,4.668816248,6.350637553,7.324018461,7.802384456,151.0977073,78.89612606,5.222200662,8.055067538,9.778250378,269.0215991,0,0,0,56.714,
12/11/2012 8:00,1.543869441,4.660402745,6.333017018,7.309857063,7.740665608,134.9757898,136.6005642,138.260318,5.089468059,6.673596646,269.1277069,0.010117446,0,0.010117446,89.111,
12/11/2012 9:00,1.571324643,4.612284792,6.237527208,7.187222137,7.585494999,355.7486177,246.4725142,134.965913,14.13791241,3.285010248,269.5487417,30.79343253,0,30.79343253,55.536,
12/11/2012 10:00,1.458620417,4.22624388,5.70355552,6.509949397,7.015237714,352.4616665,355.2753247,358.1455026,137.3573066,2.794217407,269.7671485,90.17232248,230.8495134,54.14973278,55.536,
12/11/2012 11:00,1.515466787,4.16587894,5.56797594,6.411393543,6.904060934,352.1879687,354.47586,356.814646,155.9812749,13.78127636,270.5288224,136.1976165,471.4631121,49.29096203,55.536,
12/11/2012 12:00,1.485052776,3.989304552,5.311962576,6.101458045,6.609426382,132.1200437,133.8843093,135.6883144,14.65154937,4.111409653,270.8631209,141.5113684,570.8593997,39.95226012,57.972,
12/11/2012 13:00,1.110972557,3.40486521,4.640208733,5.294161525,5.78407955,151.3788381,79.07563405,5.291161413,7.926329938,9.49635775,270.977486,122.5868039,640.3916116,34.72809137,62.816,
12/11/2012 14:00,1.50238316,3.194822041,4.080247737,4.594660759,5.006852051,151.7363761,80.49842158,7.800764428,10.8824903,12.12727237,270.0941285,63.75433643,448.769334,34.59580116,75.885,
12/11/2012 15:00,1.832842618,3.137603028,3.856648881,4.280009859,4.621691208,151.6501979,81.18229395,9.274921524,11.65687882,12.34830486,268.9231542,11.90000057,0,11.90000057,88.685,
12/11/2012 16:00,1.921088135,3.150909931,3.844226906,4.234726868,4.540353815,154.7016512,83.43428264,10.71285948,12.68844665,12.99413491,267.4688621,0,0,0,88.685,
12/11/2012 17:00,1.930609795,3.073638549,3.729928176,4.09558389,4.386338178,154.2890175,83.41550324,11.09217946,13.22758645,13.25981563,266.809047,0,0,0,88.685,
12/11/2012 18:00,1.78958683,2.809730123,3.400403688,3.729233608,4.011023805,151.6147294,81.69153184,10.34049677,12.34006601,12.23304958,266.7477222,0,0,0,88.685,
12/11/2012 19:00,1.519866726,2.388600253,2.891473174,3.185627478,3.450063472,145.3348034,83.61370378,20.63280933,9.889048979,9.462051168,267.1962,0,0,0,88.685,
12/11/2012 20:00,1.322422914,2.076689832,2.513876423,2.783683392,3.035028096,131.6069394,136.9558484,142.4148178,7.432325047,6.74472944,266.9141964,0,0,0,88.685,
12/11/2012 21:00,1.098576561,1.791739715,2.18413937,2.458148111,2.711949686,121.936947,125.7207422,129.5808645,6.438590607,5.537597325,266.7136977,0,0,0,88.685,
12/11/2012 22:00,0.685408773,1.350557911,1.70188596,1.957690442,2.180313729,284.4587756,304.4601918,324.8657177,327.5946059,327.9435407,267.6093942,0,0,0,86.583,
12/11/2012 23:00,0.452357261,1.104292437,1.443650878,1.712647497,1.994227582,283.702826,305.2269585,327.19096,329.3600276,329.7718449,267.1077832,0,0,0,81.388,
12/12/2012 0:00,0.069355164,0.614167659,1.009107904,1.331021569,1.624058373,176.5573363,257.6086009,340.3115729,341.6998368,340.3034108,266.9248445,0,0,0,87.61,
12/12/2012 1:00,0.078882743,0.417733839,0.630091642,0.932269022,1.198877306,142.4120627,139.7012326,136.9311487,132.7256499,350.9880859,267.190565,0,0,0,87.61,
12/12/2012 2:00,0.564666807,0.397730219,0.417040832,0.656668121,0.848592868,141.5469613,149.0163626,156.6445659,136.6385706,136.5215974,267.2033211,0,0,0,87.61,
12/12/2012 3:00,2.534204857,0.365545256,0.28836659,0.36212151,0.386964633,153.882315,117.979141,81.34250429,50.89418418,144.7551548,267.0248685,0,0,0,88.264,
12/12/2012 4:00,2.384749449,0.616183568,0.541624135,0.317816882,0.40601809,140.9721369,139.7701052,138.5427795,103.7243185,187.0790686,265.8787228,0,0,0,88.264,
12/12/2012 5:00,1.864322836,0.944515609,0.935771925,0.793791584,0.558300656,133.5110919,128.8555583,124.1105482,108.5271682,89.39144083,265.5000765,0,0,0,91.058,
12/12/2012 6:00,1.600252222,1.668491371,1.877421078,1.758540539,1.491417889,129.9432173,123.1409978,116.2015163,108.4359061,103.1849708,265.7179948,0,0,0,102.341,
12/12/2012 7:00,1.208603168,2.347744938,2.95106295,2.831107391,2.549362147,130.7357258,125.375387,119.908841,114.9723544,112.1861655,265.2026432,0,0,0,127.606,
12/12/2012 8:00,1.375078319,2.96622621,3.797380636,3.66930202,3.381919702,135.8536164,131.6424517,127.3371721,123.3050959,120.9016567,265.4781622,0,0,0,107.894,
12/12/2012 9:00,1.580074194,3.421221557,4.386041817,4.266695576,4.019989277,142.7535147,139.7339407,136.6498277,133.0672087,130.9277199,266.8327282,27.32855354,0,27.32855354,95.931,
12/12/2012 10:00,1.431203068,3.749219682,4.968774986,4.963796936,4.82074617,149.6000878,150.7271966,151.8829327,151.2915521,151.9012676,267.3774664,81.63905951,166.9787388,55.85183877,89.768,
12/12/2012 11:00,1.528287573,3.998415678,5.299505146,5.406033665,5.434526835,153.7202742,156.3725228,159.0731894,159.9934701,161.957035,268.4016109,123.8683976,368.537239,56.43334347,85.088,
12/12/2012 12:00,1.603630868,4.151904037,5.493081154,5.668255655,5.805656333,157.3257635,160.7313775,164.2070915,166.5080009,169.5809082,268.9986392,142.1106264,585.134447,38.63944424,85.088,
12/12/2012 13:00,1.604861569,4.184265787,5.539934518,5.689464381,5.871659344,157.5079786,161.4733563,165.5204862,168.6905984,172.7407538,269.1925982,121.1946029,640.7185138,33.79396662,87.61,
12/12/2012 14:00,1.564707789,4.220138404,5.622433591,5.727122827,5.911673431,154.1107674,158.8791809,163.7496011,167.6026329,172.4129207,268.7410496,68.36054208,436.3193478,40.23369211,95.047,
12/12/2012 15:00,1.572551337,4.316369357,5.768487798,5.831903176,5.985960956,149.1715516,154.8965297,160.733424,164.8762741,170.181395,267.4542341,12.19728867,0,12.19728867,117.825,
12/12/2012 16:00,1.703976069,4.443882449,5.886284,5.930185587,6.072810159,145.012042,151.4071784,157.9350548,161.8756763,166.9546612,266.5469247,0,0,0,126.699,
12/12/2012 17:00,1.85769601,4.734925406,6.24561403,6.303943661,6.471935122,140.7093097,146.8680549,153.1475726,157.0031372,162.2814865,265.9333532,0,0,0,126.649,
12/12/2012 18:00,1.94775769,5.072151766,6.716212549,6.87148786,7.174040674,143.0248992,147.8610732,152.7980116,156.0861835,160.4921526,265.4287924,0,0,0,118.521,
12/12/2012 19:00,1.959600699,5.225899494,6.948091829,7.318461809,7.834063141,146.6943002,150.3963627,154.1709832,157.7188477,161.8599055,265.3843136,0,0,0,115.792,
12/12/2012 20:00,1.958846385,5.265994131,7.012091096,7.527056217,8.231782414,148.1665807,151.6188545,155.1407392,159.7551083,164.412227,265.187042,0,0,0,104.19,
12/12/2012 21:00,1.97187834,5.368024148,7.163137633,7.734934372,8.488108126,145.4905774,149.1534181,152.8904917,158.1287755,163.2782816,264.9409421,0,0,0,95.255,
12/12/2012 22:00,2.234045316,5.707908524,7.530422231,8.075031437,8.834178878,140.2422345,145.2717571,150.4032542,155.6667005,160.9563544,265.59981,0,0,0,87.61,
12/12/2012 23:00,2.366119497,5.965809786,7.854246089,8.41102264,9.214167129,138.3115453,142.916462,147.6075016,152.5585798,157.6521725,265.3849459,0,0,0,87.61,
12/13/2012 0:00,2.429945947,6.098360495,8.022008313,8.621055657,9.509004898,138.1834507,142.2897786,146.4870406,151.2235966,155.8143546,265.5675913,0,0,0,74.176,
12/13/2012 1:00,2.411106227,6.093970935,8.025902112,8.68691858,9.634647383,138.7164748,142.5000806,146.3639606,150.6001407,154.4387216,265.7844445,0,0,0,74.176,
12/13/2012 2:00,2.393204087,6.064796156,7.990332115,8.725187689,9.763087079,139.832726,143.131027,146.4956957,149.8335172,152.8785399,266.1895128,0,0,0,74.176,
12/13/2012 3:00,2.353833443,6.024665197,7.952740981,8.784696775,9.970962054,142.0518471,145.0234029,148.0552549,150.7323765,153.1326896,266.6385481,0,0,0,74.176,
12/13/2012 4:00,2.338816696,5.972782483,7.881059764,8.754203203,9.97823008,140.2570408,143.3919377,146.5864251,149.1293419,151.4719459,267.118079,0,0,0,74.176,
12/13/2012 5:00,2.388529237,6.051408123,7.971390857,8.843974426,10.08073614,137.1321112,140.2403255,143.4080889,146.1401271,148.6339693,267.4584873,0,0,0,74.754,
12/13/2012 6:00,2.431531618,6.120630828,8.054435371,8.870809372,10.0849464,134.7628404,137.7685496,140.8380147,143.5309243,146.0578441,267.7254622,0,0,0,94.376,
12/13/2012 7:00,2.497969565,6.205502178,8.14689827,8.95945871,10.16003142,134.1184322,137.0178213,139.977036,142.5641639,145.0454451,268.0085964,0,0,0,98.197,
12/13/2012 8:00,2.609486381,6.323228871,8.26654623,9.059430593,10.23879126,130.9824859,133.7725415,136.6208736,139.2887467,141.8606135,268.7748558,0,0,0,95.812,
12/13/2012 9:00,2.777513767,6.519260926,8.474047669,9.254638599,10.44414519,128.3057263,130.8144449,133.3768881,136.0451599,138.598134,269.131828,27.02925659,0,27.02925659,90.095,
12/13/2012 10:00,3.073202158,6.608872209,8.457651121,9.269229563,10.45783327,125.7372378,127.6823991,129.6736236,133.1111948,135.664926,269.4734316,82.58282557,181.6069618,54.80641857,73.519,
12/13/2012 11:00,2.961852687,6.577924433,8.466328062,9.237342002,10.41461361,125.0894965,126.8834107,128.716392,132.3094837,134.9501323,270.1897219,118.7933101,331.7019359,58.50505057,71.439,
12/13/2012 12:00,3.044312442,6.375217803,8.120847047,8.828279915,9.94700717,126.57705,127.794217,129.036919,132.3579864,134.7978282,270.5410619,118.3995312,365.0121428,54.19714786,71.439,
12/13/2012 13:00,3.047633528,6.343163522,8.071560958,8.743909379,9.843422694,124.2893836,125.5375874,126.809015,130.1310824,132.6095905,270.7774876,90.1760867,361.9313932,41.04151757,75.123,
12/13/2012 14:00,3.117055631,6.529000903,8.317644234,8.952709436,10.03017714,121.1886607,122.4297577,123.6951407,126.5771641,128.9171753,270.9438262,48.47459787,417.1645639,21.74128891,86.666,
12/13/2012 15:00,3.115348256,6.542545408,8.338632295,9.029149352,10.12406955,120.4069313,121.7799094,123.1841854,125.9723757,128.21011,271.1007333,9.121519379,0,9.121519379,106.186,
12/13/2012 16:00,3.149372284,6.642949832,8.47317359,9.240592808,10.39628486,119.4220914,121.0166035,122.6434675,125.823544,128.1070234,271.1850324,0,0,0,107.874,
12/13/2012 17:00,3.192806916,6.73308461,8.587471248,9.343737498,10.52016283,119.7357204,121.0233387,122.3382676,125.4461541,127.6025209,271.3720066,0,0,0,107.874,
12/13/2012 18:00,3.074759907,6.524190112,8.330346509,9.070574465,10.22909144,119.3732553,120.5643799,121.7837805,125.0545932,127.1397781,271.5560344,0,0,0,106.694,
12/13/2012 19:00,3.024935442,6.493987914,8.307231574,9.03693121,10.18940563,119.6723548,120.933892,122.2225328,125.447742,127.521938,271.7948029,0,0,0,93.214,
12/13/2012 20:00,2.955002599,6.395130704,8.19362826,8.923381888,10.06577476,119.3412956,120.8430285,122.3709177,125.6466064,127.7661066,271.9803202,0,0,0,79.206,
12/13/2012 21:00,2.85202293,6.217655995,7.977212732,8.6458544,9.75082147,118.4319071,120.0754596,121.7535171,125.2880035,127.5967999,271.9099692,0,0,0,74.237,
12/13/2012 22:00,2.942009947,6.324171569,8.093066979,8.767717579,9.89883032,115.7790543,117.317116,118.8851663,121.9824465,124.1787041,271.2237478,0,0,0,74.176,
12/13/2012 23:00,2.709917479,6.060954385,7.811687696,8.479619975,9.608505458,115.133594,116.8705232,118.6431672,122.1946289,124.547186,271.1754451,0,0,0,74.176,
12/14/2012 0:00,2.727065273,6.066114621,7.809429391,8.477157008,9.61235757,112.7212066,114.6038075,116.5209801,120.4668094,122.9764789,271.3820178,0,0,0,45.261,
12/14/2012 1:00,2.844983023,6.171308097,7.910961279,8.615536381,9.767573941,111.4156593,113.1638444,114.9479103,118.6850524,120.9227408,271.5006641,0,0,0,43.732,
12/14/2012 2:00,2.987570546,6.360579107,8.127033199,8.848699474,10.0119767,109.8560642,111.6110671,113.4040388,116.7190696,118.7421511,271.7050145,0,0,0,39.68,
12/14/2012 3:00,2.948336933,6.399596063,8.202202849,8.915565586,10.09861952,107.5734601,109.4802247,111.4307488,114.557213,116.4961403,271.8269479,0,0,0,39.575,
12/14/2012 4:00,3.063298002,6.600595188,8.450338163,9.197611164,10.41447084,106.2953706,108.0636462,109.867268,112.9400779,114.7723213,271.8556204,0,0,0,39.68,
12/14/2012 5:00,3.347873988,6.982051318,8.888997086,9.631656862,10.90624529,106.9488537,108.2836819,109.6488182,111.8183691,113.2923973,272.0483778,0,0,0,41.575,
12/14/2012 6:00,3.642871527,7.423090008,9.409843557,10.08589599,11.37741274,108.9428409,109.9220601,110.9213441,112.1665492,113.2182937,272.069138,0,0,0,44.145,
12/14/2012 7:00,3.726026028,7.596698069,9.631926119,10.2394959,11.53101882,110.0280989,111.0321848,112.0556819,112.9135091,113.8395035,272.0846944,0,0,0,48.737,
12/14/2012 8:00,3.721741755,7.638419069,9.694725029,10.32737738,11.63276642,109.012169,110.1442181,111.2989618,112.4361399,113.4587055,272.0944216,0,0,0,46.918,
12/14/2012 9:00,4.100301503,8.167319449,10.31133267,10.94355503,12.32888943,107.7724146,108.7998551,109.8491831,111.0287789,111.9865783,272.2738537,17.42772029,0,17.42772029,45.346,
12/14/2012 10:00,4.343825834,8.643076692,10.90921329,11.54994776,13.06109582,108.3275845,109.0963678,109.8824724,110.9309921,111.7681861,272.3650579,45.21680281,0,45.21680281,42.288,
12/14/2012 11:00,4.413135579,8.644753075,10.88289394,11.4266373,12.95892146,108.0316969,108.7458542,109.4739689,110.3429684,111.0287606,272.6575482,65.19497893,6.272490245,64.06181117,39.313,
12/14/2012 12:00,4.514087105,8.729535509,10.9646172,11.43253487,13.00019331,108.6794855,109.2734471,109.879238,110.627903,111.1963398,272.8588689,74.37059615,52.38780351,65.19854939,38.883,
12/14/2012 13:00,4.525109894,8.723147945,10.94979785,11.27506211,12.88891452,109.4341572,110.1195325,110.8139898,111.5651881,112.0769336,272.9942209,60.48991953,83.44248002,49.20565242,38.883,
12/14/2012 14:00,4.648580183,9.01423591,11.32550521,11.60727691,13.40068211,106.4507171,107.084099,107.7310012,108.5592098,109.0223191,273.0056828,39.12264886,252.2829067,23.01877916,39.651,
12/14/2012 15:00,4.767401501,9.276103685,11.66158145,12.05116265,13.9888329,104.901757,105.5655474,106.2392462,107.0269496,107.4448118,273.0099196,5.422656009,0,5.422656009,39.915,
12/14/2012 16:00,4.912932463,9.540547763,11.99260797,12.52672573,14.45770524,103.7433078,104.7119527,105.7004836,106.5583539,107.1103635,272.8875069,0,0,0,39.733,
12/14/2012 17:00,4.985700916,9.712073853,12.21301814,12.90009091,14.71812518,104.2846609,105.1109478,105.955227,106.6874268,107.3011144,272.8541766,0,0,0,39.688,
12/14/2012 18:00,5.070569608,9.797720368,12.30435834,13.23481769,14.86822302,102.413953,103.5466467,104.703725,105.7335131,106.669668,272.9503542,0,0,0,38.04,
12/14/2012 19:00,5.379377115,10.4444556,13.12636109,14.367738,15.85382307,101.6347798,102.5299146,103.4416008,104.2984046,105.4919039,273.0776642,0,0,0,36.985,
12/14/2012 20:00,5.619998718,10.94255778,13.76036215,15.25312006,16.63484383,102.04074,103.0324804,104.0447635,104.9492109,106.3692983,273.2917769,0,0,0,36.288,
12/14/2012 21:00,5.724829319,11.19417182,14.08652064,15.64572683,17.02050838,103.5909782,104.4400961,105.305596,106.1531312,107.5739787,273.524903,0,0,0,36.288,
12/14/2012 22:00,5.806841747,11.45800371,14.44138307,15.9319851,17.36739387,106.426414,107.5031895,108.6016151,109.5108302,110.8051312,273.7749897,0,0,0,36.288,
12/14/2012 23:00,5.847250848,11.54640703,14.55492759,15.97444424,17.43224615,111.0985253,111.8247224,112.5646156,113.4747293,114.5671556,274.007848,0,0,0,36.288,
12/15/2012 0:00,5.67156125,11.16181934,14.06302363,15.34685837,16.77863133,115.6365109,116.4830863,117.3494294,118.4446544,119.5655651,274.030311,0,0,0,33.616,
12/15/2012 1:00,5.416375352,10.6683029,13.44312671,14.67238233,16.08276253,119.9371472,121.0283903,122.1437212,123.4996638,124.7480583,273.8539879,0,0,0,33.616,
12/15/2012 2:00,5.036147726,10.01561841,12.64047251,13.77388421,15.17076353,121.8186494,123.0778087,124.364573,126.3153273,128.1793238,273.7656215,0,0,0,33.616,
12/15/2012 3:00,4.599138694,9.193261721,11.61478305,12.63633006,13.95655917,126.3350456,127.6941648,129.0757865,131.8055024,134.2713834,273.9428827,0,0,0,33.616,
12/15/2012 4:00,4.246579807,8.528855186,10.78339938,11.59380223,12.82611088,130.2539768,131.5526411,132.8808534,136.5278699,139.8913142,274.2057175,0,0,0,33.616,
12/15/2012 5:00,3.754075236,7.968256517,10.17335943,10.95215235,12.14210274,134.2726761,136.2849451,138.3356614,143.0367635,147.2543904,274.6821268,0,0,0,33.616,
12/15/2012 6:00,3.500227127,7.660142013,9.834060478,10.7040568,11.89124107,140.4458193,142.8101862,145.2235828,149.1824093,153.9160898,275.2256621,0,0,0,33.709,
12/15/2012 7:00,3.432198059,7.692068684,9.915261913,10.79460262,11.92816429,147.5622416,150.3460094,153.1874048,156.8168695,161.5967293,275.8378613,0,0,0,34.934,
12/15/2012 8:00,3.427477605,7.684971449,9.907919808,10.81339199,11.92821343,158.3360866,160.8397148,163.3960042,166.9914875,171.3447732,276.2806743,0,0,0,34.934,
12/15/2012 9:00,3.300562399,7.543992946,9.760102628,10.69912271,11.79239371,166.7491504,169.4798967,172.2599436,175.7394388,179.5334409,276.7133789,11.49142001,0,11.49142001,34.375,
12/15/2012 10:00,3.14828761,7.272113692,9.42561628,10.42842769,11.50794516,175.5883689,178.3656469,181.1977436,184.7362969,188.4641076,277.1225594,44.15652552,0,44.15652552,34.048,
12/15/2012 11:00,2.973396314,7.006394046,9.112159667,10.09680876,11.10754968,178.5164813,181.1164898,183.7759214,186.5424395,189.8677884,277.4622819,66.83704237,13.11667511,64.48012879,33.969,
12/15/2012 12:00,2.911957397,6.863102407,8.927433008,9.91485167,10.865185,178.7121353,181.3101889,183.9605149,186.6790106,190.1339577,277.4981179,74.16485988,52.87379461,64.94368446,33.969,
12/15/2012 13:00,2.892688,6.815983487,8.866608725,9.872174696,10.82961304,178.4331351,180.9847663,183.5915806,186.2024142,189.5722171,277.6495184,57.70666938,65.22322301,48.91178117,33.969,
12/15/2012 14:00,2.785365107,6.706675019,8.754868564,9.824920399,10.74602528,177.5451891,180.232013,182.9746442,185.5191991,189.0010751,277.7254397,41.39526538,291.9728663,22.79329517,34.482,
12/15/2012 15:00,2.787628706,6.770270544,8.854619671,10.00926929,10.90031566,174.9989388,178.0927653,181.2491058,183.6978075,187.3097172,277.633175,6.584823751,0,6.584823751,35.397,
12/15/2012 16:00,2.798944034,6.850601148,8.970647509,10.160511,11.04574205,174.1881203,177.1431444,180.1621309,182.7269237,186.386881,277.7965585,0,0,0,41.47,
