time,SM_forecast_old,SM_forecast,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_pre,reg_forecast_DNN,reg_vol_Up,reg_vol_Down,,,,,,,,,,,,,DA,Measurement,reg_cleared,,,
1/7/2022 0:00,165.7660329,106.0264893,128.92,142,128.92,142,125.312,127.1151733,441,0,,1,,,,,,,,,,,0.6226,0.5061,142,0.1165,13.08,11.65
1/7/2022 1:00,162.7043841,89.60296631,116.65,116.65,116.65,116.65,117.67,115.4528961,0,0,,1,,,,,,,,,,,0.6488,0.5752,116.65,0.0736,0,7.36
1/7/2022 2:00,161.6786772,83.69994354,100.54,100.54,100.54,100.54,117.691,108.2069397,0,0,,1,,,,,,,,,,,0.694,0.5525,100.54,0.1415,0,14.15
1/7/2022 3:00,160.8227836,79.42973328,99.47,135,99.47,135,107.173,103.2177734,266,0,,1,,,,,,,,,,,0.6345,0.4765,135,0.158,35.53,15.8
1/7/2022 4:00,159.76004,80.16592407,101.74,133,101.74,133,111.255,99.63064575,259,0,,1,,,,,,,,,,,0.6849,0.4848,133,0.2001,31.26,20.01
1/7/2022 5:00,163.370676,93.78936768,114.99,114.99,67.08,114.99,114.99,116.9479599,89,-187,,1,,,,,,,,,,,0.721,0.6417,114.99,0.0793,0,7.93
1/7/2022 6:00,165.8158962,98.81797791,140.19,140.19,125,125,148.11,116.3721771,0,-535,,1,,,,,,,,,,,0.8358,0.815,125,0.0208,-15.19,2.08
1/7/2022 7:00,169.5831939,108.15345,152.64,152.64,130,130,191.285,113.328949,0,-828,,1,,,,,,,,,,,0.8697,0.7448,130,0.1249,-22.64,12.49
1/7/2022 8:00,172.1082904,118.674881,160.97,160.97,130,130,200.689,157.1867218,0,-1300,,1,,,,,,,,,,,0.907,0.925,130,-0.018,-30.97,-1.8
1/7/2022 9:00,169.3834788,114.6834564,161.85,161.85,132,132,189.854,127.0422897,0,-964,,1,,,,,,,,,,,0.9069,0.8008,132,0.1061,-29.85,10.61
1/7/2022 10:00,169.3633775,110.9807663,161.37,161.37,132,132,170.339,151.2906494,0,-964,,1,,,,,,,,,,,0.8414,0.661,132,0.1804,-29.37,18.04
1/7/2022 11:00,164.6178291,94.48895264,166.06,166.06,145,145,169.053,139.8054733,0,-668,,1,,,,,,,,,,,0.816,0.6677,145,0.1483,-21.06,14.83
1/7/2022 12:00,167.898065,88.2093277,166.54,166.54,152,152,160.154,175.0872498,0,-135,,1,,,,,,,,,,,0.791,0.5729,152,0.2181,-14.54,21.81
1/7/2022 13:00,175.4730677,90.89501953,165.97,165.97,165.97,165.97,155.236,169.0099335,0,0,,1,,,,,,,,,,,0.741,0.5323,165.97,0.2087,0,20.87
1/7/2022 14:00,169.8707914,92.28794098,165.36,165.36,165.36,165.36,159.287,169.9091644,0,0,,1,,,,,,,,,,,0.7209,0.3939,165.36,0.327,0,32.7
1/7/2022 15:00,166.7226742,90.70835114,185.03,185.03,185.03,185.03,159.541,176.2780609,0,0,,1,,,,,,,,,,,0.7031,0.484,185.03,0.2191,0,21.91
1/7/2022 16:00,170.712234,110.2095413,201.56,201.56,201.56,201.56,171.36,164.8930054,0,0,,1,,,,,,,,,,,0.7424,0.4871,201.56,0.2553,0,25.53
1/7/2022 17:00,170.8981904,134.4117432,243.11,243.11,150.5,243.11,192.38,139.5872116,35,-217,,1,,,,,,,,,,,0.5733,0.4373,243.11,0.136,0,13.6
1/7/2022 18:00,165.3236136,145.5327301,247.72,247.72,150,150,195.779,156.3415833,0,-565,,1,,,,,,,,,,,0.5137,0.3453,150,0.1684,-97.72,16.84
1/7/2022 19:00,168.2933249,147.9776154,187.5,187.5,150,150,195.226,178.2076263,0,-631,,1,,,,,,,,,,,0.4264,0.3919,150,0.0345,-37.5,3.45
1/7/2022 20:00,167.1218965,127.3373718,160.5,160.5,150,150,184.663,152.4456482,0,-463,,1,,,,,,,,,,,0.6248,0.5289,150,0.0959,-10.5,9.59
1/7/2022 21:00,159.8194916,105.2379227,157.95,157.95,144,144,154.465,158.1287079,0,-586,,1,,,,,,,,,,,0.7575,0.636,144,0.1215,-13.95,12.15
1/7/2022 22:00,162.405767,106.246666,153.9,153.9,144,144,139.782,138.9564285,0,-253,,1,,,,,,,,,,,0.4544,0.3303,144,0.1241,-9.9,12.41
1/7/2022 23:00,159.6175784,102.6040421,144.76,149.83,144.76,149.83,117.311,138.1378174,211,0,,1,,,,,,,,,,,0.493,0.4613,149.83,0.0317,5.07,3.17
1/8/2022 0:00,179.9318264,126.746521,153.03,153.03,153.03,153.03,125.312,155.8453979,0,0,,1,,,,,,,,,,,0.6245,0.4049,153.03,0.2196,0,21.96
1/8/2022 1:00,176.2782809,113.8065414,146.08,146.08,146.08,146.08,117.67,133.8562241,0,0,,1,,,,,,,,,,,0.6936,0.3818,146.08,0.3118,0,31.18
1/8/2022 2:00,170.8352065,117.1126709,144.64,144.64,123.5,144.64,117.691,134.4384155,0,-404,,1,,,,,,,,,,,0.7207,0.3763,144.64,0.3444,0,34.44
1/8/2022 3:00,167.6381752,109.7804871,145.74,145.74,124,145.74,107.173,126.6576996,0,-427,,1,,,,,,,,,,,0.7798,0.4379,145.74,0.3419,0,34.19
1/8/2022 4:00,168.3684611,95.04204559,146.97,146.97,125.1,146.97,111.255,131.1545486,0,-393,,1,,,,,,,,,,,0.946,0.7015,146.97,0.2445,0,24.45
1/8/2022 5:00,173.0179803,106.5183945,146.88,146.88,130.5,146.88,114.99,126.1743546,0,-285,,1,,,,,,,,,,,0.9847,0.7647,146.88,0.22,0,22
1/8/2022 6:00,170.9226936,118.4271393,146.56,146.56,124,146.56,148.11,136.4397964,0,-443,,1,,,,,,,,,,,0.9983,0.8383,146.56,0.16,0,16
1/8/2022 7:00,167.7479193,122.3103867,147.18,147.18,121.5,147.18,191.285,152.1829071,0,-834,,1,,,,,,,,,,,0.9974,0.7996,147.18,0.1978,0,19.78
1/8/2022 8:00,176.858671,136.2762146,153.66,153.66,121.5,153.66,200.689,183.3939514,0,-1164,,1,,,,,,,,,,,1,0.8877,153.66,0.1123,0,11.23
1/8/2022 9:00,175.7493355,145.5968933,156.07,156.07,129.55,156.07,189.854,177.7203522,0,-1084,,1,,,,,,,,,,,0.9995,0.8479,156.07,0.1516,0,15.16
1/8/2022 10:00,168.3371095,131.6120758,159.08,159.08,142,159.08,170.339,153.355484,0,-246,,1,,,,,,,,,,,0.9832,0.804,159.08,0.1792,0,17.92
1/8/2022 11:00,174.6829826,137.6883087,158.5,172,158.5,172,169.053,163.2093353,214,0,,1,,,,,,,,,,,0.9725,0.5062,172,0.4663,13.5,46.63
1/8/2022 12:00,175.4453748,139.1165924,158.79,172,158.79,172,160.154,144.8047409,695,0,,1,,,,,,,,,,,0.9319,0.4999,172,0.432,13.21,43.2
1/8/2022 13:00,176.2574668,121.3936157,156.07,170,156.07,170,155.236,150.8001556,555,0,,1,,,,,,,,,,,0.9491,0.3545,170,0.5946,13.93,59.46
1/8/2022 14:00,175.6012457,137.1364441,156.18,156.18,156.18,156.18,159.287,153.1237335,0,0,,1,,,,,,,,,,,0.7605,0.2586,156.18,0.5019,0,50.19
1/8/2022 15:00,178.0773576,138.7726898,158.89,158.89,158.89,158.89,159.541,137.9551468,0,0,,-1,,,,,,,,,,,0.6596,0.2096,158.89,0.45,0,45
1/8/2022 16:00,177.7341279,164.5542145,161,161,161,161,171.36,156.4168854,0,0,,-1,,,,,,,,,,,0.6623,0.2251,161,0.4372,0,43.72
1/8/2022 17:00,173.6973832,171.1325073,189.9,189.9,145,189.9,192.38,154.4728088,0,-260,,-1,,,,,,,,,,,0.6311,0.2313,189.9,0.3998,0,39.98
1/8/2022 18:00,172.4467724,167.3218994,170.71,170.71,170.71,170.71,195.779,165.1486206,0,0,,-1,,,,,,,,,,,0.6418,0.2443,170.71,0.3975,0,39.75
1/8/2022 19:00,166.2601866,170.3146973,140.23,140.23,140.23,140.23,195.226,137.1911392,0,0,,-1,,,,,,,,,,,0.8552,0.4015,140.23,0.4537,0,45.37
1/8/2022 20:00,166.1050275,142.0111694,102.54,102.54,102.54,102.54,184.663,131.9855347,0,0,,-1,,,,,,,,,,,0.9349,0.4788,102.54,0.4561,0,45.61
1/8/2022 21:00,169.0840386,117.0875168,104.85,104.85,104.85,104.85,154.465,129.4919968,0,0,,1,,,,,,,,,,,0.9803,0.6985,104.85,0.2818,0,28.18
1/8/2022 22:00,172.2420538,110.2638931,104.8,104.8,104.8,104.8,139.782,117.3360672,0,0,,1,,,,,,,,,,,1,0.6959,104.8,0.3041,0,30.41
1/8/2022 23:00,159.7954636,93.97943878,90.05,90.05,90.05,90.05,117.311,83.18225098,0,0,,-1,,,,,,,,,,,1,0.7464,90.05,0.2536,0,25.36
1/9/2022 0:00,170.9257568,70.62013245,85.03,85.03,85.03,85.03,125.312,86.05328369,0,0,,1,,,,,,,,,,,0.7789,0.7144,85.03,0.0645,0,6.45
1/9/2022 1:00,166.7331335,69.89719391,84.4,84.4,84.4,84.4,117.67,83.5056076,0,0,,1,,,,,,,,,,,0.8973,0.7617,84.4,0.1356,0,13.56
1/9/2022 2:00,165.7267531,71.03846741,80.24,80.24,80.24,80.24,117.691,72.08284378,0,0,,1,,,,,,,,,,,0.9366,0.8249,80.24,0.1117,0,11.17
1/9/2022 3:00,161.992068,69.07839966,55.46,63,55.46,55.46,107.173,70.60679245,462,0,,1,,,,,,,,,,,0.9436,0.9642,55.46,-0.0206,0,-2.06
1/9/2022 4:00,159.7438471,71.89347076,49.29,59.83,49.29,49.29,111.255,66.79615021,367,0,,-1,,,,,,,,,,,0.9583,0.9042,49.29,0.0541,0,5.41
1/9/2022 5:00,157.073261,77.45396423,50.64,51.85,50.64,50.64,114.99,75.85822296,254,0,,-1,,,,,,,,,,,0.9223,0.7398,50.64,0.1825,0,18.25
1/9/2022 6:00,158.1571935,80.44997406,74.29,74.29,74.29,74.29,148.11,76.88382721,0,0,,-1,,,,,,,,,,,0.872,0.6643,74.29,0.2077,0,20.77
1/9/2022 7:00,156.1327983,90.9765625,84.44,84.44,84.44,84.44,191.285,92.2639389,0,0,,1,,,,,,,,,,,0.7916,0.5484,84.44,0.2432,0,24.32
1/9/2022 8:00,154.578518,100.4044647,97.26,97.26,97.26,97.26,200.689,95.41941071,0,0,,-1,,,,,,,,,,,0.7362,0.5665,97.26,0.1697,0,16.97
1/9/2022 9:00,152.4739335,112.8909836,119.97,119.97,119.97,119.97,189.854,103.1663742,0,0,,-1,,,,,,,,,,,0.7162,0.4469,119.97,0.2693,0,26.93
1/9/2022 10:00,144.7641272,121.8321915,134.96,156,134.96,156,170.339,119.2690048,543,0,,-1,,,,,,,,,,,0.6056,0.4167,156,0.1889,21.04,18.89
1/9/2022 11:00,146.2115399,126.8471451,145.82,156,145.82,156,169.053,116.2763367,626,0,,-1,,,,,,,,,,,0.5133,0.3741,156,0.1392,10.18,13.92
1/9/2022 12:00,141.8818832,130.3603668,157.14,248.72,157.14,248.72,160.154,120.217247,132,0,,-1,,,,,,,,,,,0.4969,0.3414,248.72,0.1555,91.58,15.55
1/9/2022 13:00,148.0865521,127.8248825,154.66,234,154.66,234,155.236,122.8215027,456,0,,-1,,,,,,,,,,,0.4848,0.4069,234,0.0779,79.34,7.79
1/9/2022 14:00,147.287108,135.7553711,154.88,264.88,154.88,264.88,159.287,116.7147446,581,0,,-1,,,,,,,,,,,0.5201,0.3549,264.88,0.1652,110,16.52
1/9/2022 15:00,140.3816522,132.8356934,158.37,254.77,158.37,254.77,159.541,116.1697083,404,0,,-1,,,,,,,,,,,0.5965,0.3728,254.77,0.2237,96.4,22.37
1/9/2022 16:00,150.3033123,156.0439606,186.37,410,186.37,410,171.36,132.3020554,725,0,,-1,,,,,,,,,,,0.6145,0.4066,410,0.2079,223.63,20.79
1/9/2022 17:00,148.9927294,168.6269379,223.3,295.78,223.3,295.78,192.38,137.5194168,298,0,,-1,,,,,,,,,,,0.6278,0.3383,295.78,0.2895,72.48,28.95
1/9/2022 18:00,146.4490051,184.5877228,243.19,295.78,243.19,295.78,195.779,150.2052002,300,0,,-1,,,,,,,,,,,0.6527,0.3858,295.78,0.2669,52.59,26.69
1/9/2022 19:00,144.9097764,164.9945679,209.65,268.89,209.65,268.89,195.226,157.3062134,189,0,,-1,,,,,,,,,,,0.5832,0.3134,268.89,0.2698,59.24,26.98
1/9/2022 20:00,145.4655193,145.1990509,155.07,168,155.07,168,184.663,143.863205,614,0,,-1,,,,,,,,,,,0.531,0.3856,168,0.1454,12.93,14.54
1/9/2022 21:00,151.6879655,138.2410431,159.38,159.54,159.38,159.38,154.465,126.644722,306,0,,-1,,,,,,,,,,,0.5457,0.4987,159.38,0.047,0,4.7
1/9/2022 22:00,149.0619166,130.7872162,148.23,159.54,148.23,159.54,139.782,113.0036392,587,0,,-1,,,,,,,,,,,0.3517,0.2287,159.54,0.123,11.31,12.3
1/9/2022 23:00,144.8170772,112.3505096,144.79,157,144.79,157,117.311,106.9707489,693,0,,-1,,,,,,,,,,,0.339,0.1906,157,0.1484,12.21,14.84
1/10/2022 0:00,135.8319941,126.2977676,144.28,155,144.28,155,196.319,169.7469025,559,0,,1,,,,,,,,,,,0.1766,0.3012,155,-0.1246,10.72,-12.46
1/10/2022 1:00,135.5206238,117.0133896,138.09,152.5,127,152.5,173.837,141.3736725,58,-197,,1,,,,,,,,,,,0.2422,0.4921,152.5,-0.2499,14.41,-24.99
1/10/2022 2:00,135.6172517,105.6748276,133.81,133.81,121.5,133.81,169.577,130.8761597,0,-451,,1,,,,,,,,,,,0.2715,0.5834,133.81,-0.3119,0,-31.19
1/10/2022 3:00,136.4974297,109.1405106,136.44,136.44,121.5,136.44,178.778,123.1287384,0,-795,,1,,,,,,,,,,,0.2161,0.4332,136.44,-0.2171,0,-21.71
1/10/2022 4:00,137.954743,107.5051422,142.99,142.99,121.5,121.5,176.836,149.4997711,0,-872,,1,,,,,,,,,,,0.19,0.4412,121.5,-0.2512,-21.49,-25.12
1/10/2022 5:00,144.8681005,130.8310242,152.09,152.09,130,152.09,184.654,149.1198196,105,-754,,1,,,,,,,,,,,0.1964,0.321,152.09,-0.1246,0,-12.46
1/10/2022 6:00,148.9338536,184.6390533,231.74,231.74,140,231.74,251.849,192.71698,0,-819,,1,,,,,,,,,,,0.2041,0.3173,231.74,-0.1132,0,-11.32
1/10/2022 7:00,155.3421383,227.3070221,299.95,299.95,299.95,299.95,294.036,220.5669403,0,0,,-1,,,,,,,,,,,0.1502,0.207,299.95,-0.0568,0,-5.68
1/10/2022 8:00,165.2836495,257.2362366,313.92,313.92,313.92,313.92,353.588,246.1276093,0,0,,-1,,,,,,,,,,,0.0843,0.2395,313.92,-0.1552,0,-15.52
1/10/2022 9:00,171.3830877,242.7582245,315,315,315,315,338.841,242.3937531,0,0,,-1,,,,,,,,,,,0.0609,0.2196,315,-0.1587,0,-15.87
1/10/2022 10:00,176.7359257,240.7590027,310.41,310.41,310.41,310.41,312.188,229.2266541,0,0,,-1,,,,,,,,,,,0.0607,0.2313,310.41,-0.1706,0,-17.06
1/10/2022 11:00,184.7307565,228.9875488,310.08,310.08,310.08,310.08,283.591,198.8974152,0,0,,-1,,,,,,,,,,,0.0222,0.2853,310.08,-0.2631,0,-26.31
1/10/2022 12:00,193.4955579,224.3430939,300,340,300,340,275.019,194.5056915,240,0,,-1,,,,,,,,,,,0.0386,0.352,340,-0.3134,40,-31.34
1/10/2022 13:00,202.367787,236.9091644,297.01,337,297.01,337,255.908,204.1046906,105,0,,-1,,,,,,,,,,,0.0084,0.3516,337,-0.3432,39.99,-34.32
1/10/2022 14:00,206.4934274,239.4115906,299.96,299.96,180,180,272.843,201.07164,0,-143,,-1,,,,,,,,,,,0.0335,0.4589,180,-0.4254,-119.96,-42.54
1/10/2022 15:00,212.9337159,237.3561707,291.3,291.3,144,144,307.742,209.1383209,0,-858,,-1,,,,,,,,,,,0.0411,0.3161,144,-0.275,-147.3,-27.5
1/10/2022 16:00,217.940945,239.658844,301.22,380,166.58,380,332.491,232.9161072,40,-156,,-1,,,,,,,,,,,0.0151,0.1799,380,-0.1648,78.78,-16.48
1/10/2022 17:00,223.658596,291.6713867,309.9,396.61,309.9,396.61,306.589,221.958847,275,0,,-1,,,,,,,,,,,0.0408,0.1609,396.61,-0.1201,86.71,-12.01
1/10/2022 18:00,227.419247,268.0813904,310.82,311.32,310.82,311.32,305.377,195.5756378,129,0,,-1,,,,,,,,,,,0.0295,0.1902,311.32,-0.1607,0.5,-16.07
1/10/2022 19:00,227.1362364,231.3308411,294.98,376.45,294.98,376.45,319.6,203.8631134,316,0,,-1,,,,,,,,,,,0.0535,0.2257,376.45,-0.1722,81.47,-17.22
1/10/2022 20:00,232.1186438,184.836441,261.03,261.53,261.03,261.53,256.648,206.7536011,104,0,,1,,,,,,,,,,,0.0945,0.3248,261.53,-0.2303,0.5,-23.03
1/10/2022 21:00,235.9629617,185.0140686,211,242.73,211,242.73,235.415,163.8587189,124,0,,-1,,,,,,,,,,,0.1261,0.3314,242.73,-0.2053,31.73,-20.53
1/10/2022 22:00,238.6836896,165.2166901,211.83,211.83,211.83,211.83,209.755,168.8964691,0,0,,1,,,,,,,,,,,0.1032,0.3898,211.83,-0.2866,0,-28.66
1/10/2022 23:00,235.8007098,145.1385193,150.09,150.09,141,150.09,202.357,152.161972,0,-206,,1,,,,,,,,,,,0.0646,0.2626,150.09,-0.198,0,-19.8
1/11/2022 0:00,256.0522502,145.9947052,151.9,154.5,142,154.5,125.312,170.3511047,163,-39,,1,,,,,,,,,,,0.2082,0.217,154.5,-0.0088,2.6,-0.88
1/11/2022 1:00,261.0594714,127.1472473,148.05,155,148.05,155,117.67,148.7625046,162,0,,1,,,,,,,,,,,0.2153,0.1969,155,0.0184,6.95,1.84
1/11/2022 2:00,274.2529647,128.9795074,144.4,150,144.4,150,117.691,172.56633,151,0,,1,,,,,,,,,,,0.2497,0.2596,150,-0.0099,5.6,-0.99
1/11/2022 3:00,270.3688408,133.5301971,144.15,150,144.15,150,107.173,155.6785736,72,0,,1,,,,,,,,,,,0.234,0.2204,150,0.0136,5.85,1.36
1/11/2022 4:00,288.8862357,127.1514893,145.79,145.79,145.79,145.79,111.255,163.4118195,0,0,,1,,,,,,,,,,,0.2528,0.2396,145.79,0.0132,0,1.32
1/11/2022 5:00,282.209392,139.5215302,151.49,162.5,151.49,162.5,114.99,154.5725861,472,0,,1,,,,,,,,,,,0.2774,0.2677,162.5,0.0097,11.01,0.97
1/11/2022 6:00,299.3357569,173.563736,147.5,201.67,147.5,201.67,148.11,160.7607727,84,0,,-1,,,,,,,,,,,0.3271,0.3286,201.67,-0.0015,54.17,-0.15
1/11/2022 7:00,291.9246707,169.3928528,161.33,210.41,161.33,210.41,191.285,152.0727844,50,0,,-1,,,,,,,,,,,0.3602,0.2931,210.41,0.0671,49.08,6.71
1/11/2022 8:00,284.3809763,216.1288605,158.35,158.35,158.35,158.35,200.689,198.2973938,0,0,,-1,,,,,,,,,,,0.5175,0.3485,158.35,0.169,0,16.9
1/11/2022 9:00,304.5579353,210.8427429,158.12,158.12,158.12,158.12,189.854,187.7914886,0,0,,-1,,,,,,,,,,,0.5997,0.4236,158.12,0.1761,0,17.61
1/11/2022 10:00,291.0531642,215.3903046,158.05,158.05,158.05,158.05,170.339,197.0237427,0,0,,-1,,,,,,,,,,,0.6432,0.5108,158.05,0.1324,0,13.24
1/11/2022 11:00,298.4767493,188.510849,160.83,160.83,144,144,169.053,192.3083954,0,-456,,1,,,,,,,,,,,0.6598,0.4625,144,0.1973,-16.83,19.73
1/11/2022 12:00,276.3567419,183.7546082,158.36,158.36,144,144,160.154,219.55159,0,-411,,1,,,,,,,,,,,0.7004,0.4276,144,0.2728,-14.36,27.28
1/11/2022 13:00,265.4298113,171.4312744,157.6,157.6,141.5,141.5,155.236,223.0145721,0,-440,,1,,,,,,,,,,,0.7172,0.3707,141.5,0.3465,-16.1,34.65
1/11/2022 14:00,274.2107434,169.8110504,157.67,157.67,141.5,141.5,159.287,230.4251709,0,-309,,1,,,,,,,,,,,0.8546,0.5311,141.5,0.3235,-16.17,32.35
1/11/2022 15:00,251.6489584,197.9578857,158.56,158.56,145,145,159.541,274.6498566,0,-158,,1,,,,,,,,,,,0.9312,0.5047,145,0.4265,-13.56,42.65
1/11/2022 16:00,267.6264925,203.7630768,161.11,161.11,160.61,160.61,171.36,244.112915,0,-111,,1,,,,,,,,,,,0.955,0.424,160.61,0.531,-0.5,53.1
1/11/2022 17:00,253.1050413,265.3274536,173.63,173.63,173.63,173.63,192.38,116.5594406,0,0,,-1,,,,,,,,,,,0.933,0.4442,173.63,0.4888,0,48.88
1/11/2022 18:00,236.1001248,245.7222443,168.02,168.02,150,150,195.779,126.0387726,0,-87,,-1,,,,,,,,,,,0.8995,0.3599,150,0.5396,-18.02,53.96
1/11/2022 19:00,233.9051278,235.3617706,157.99,157.99,150,150,195.226,218.3595428,0,-159,,-1,,,,,,,,,,,0.8043,0.4063,150,0.398,-7.99,39.8
1/11/2022 20:00,224.7351621,224.409729,157.71,157.71,141,157.71,184.663,241.1311646,0,-62,,1,,,,,,,,,,,0.7329,0.3451,157.71,0.3878,0,38.78
1/11/2022 21:00,233.4186904,202.2444,158.21,158.21,141,158.21,154.465,225.0334015,0,-314,,1,,,,,,,,,,,0.7152,0.3085,158.21,0.4067,0,40.67
1/11/2022 22:00,212.5644745,185.1656189,155.06,155.06,141,155.06,139.782,232.0614777,0,-128,,1,,,,,,,,,,,0.6134,0.2292,155.06,0.3842,0,38.42
1/11/2022 23:00,211.6526209,152.1631622,149.7,149.7,140,149.7,117.311,224.688858,0,-68,,1,,,,,,,,,,,0.4812,0.12,149.7,0.3612,0,36.12
1/12/2022 0:00,176.918563,121.5270767,147.62,147.62,147.62,147.62,125.312,133.4970474,0,0,,1,,,,,,,,,,,0.0854,0.1357,147.62,-0.0503,0,-5.03
1/12/2022 1:00,200.8468418,121.5354004,145.09,145.09,145.09,145.09,117.67,118.055191,0,0,,-1,,,,,,,,,,,0.0905,0.1608,145.09,-0.0703,0,-7.03
1/12/2022 2:00,220.6059233,123.9050446,143.67,143.67,143.67,143.67,117.691,116.3104096,0,0,,-1,,,,,,,,,,,0.2185,0.2463,143.67,-0.0278,0,-2.78
1/12/2022 3:00,189.8860311,104.6618576,143.41,143.41,143.41,143.41,107.173,125.614418,0,0,,1,,,,,,,,,,,0.0553,0.0644,143.41,-0.0091,0,-0.91
1/12/2022 4:00,222.323654,119.8316422,144.31,144.31,144.31,144.31,111.255,125.0613098,0,0,,1,,,,,,,,,,,0.0615,0.1196,144.31,-0.0581,0,-5.81
1/12/2022 5:00,233.8758536,112.3016663,146.02,146.02,146.02,146.02,114.99,143.6929474,0,0,,1,,,,,,,,,,,0.1189,0.1668,146.02,-0.0479,0,-4.79
1/12/2022 6:00,250.981261,115.0720291,146.05,146.05,146.05,146.05,148.11,169.2511444,0,0,,1,,,,,,,,,,,0.2217,0.3414,146.05,-0.1197,0,-11.97
1/12/2022 7:00,219.6105328,122.0154724,150.93,150.93,150.93,150.93,191.285,205.55896,0,0,,1,,,,,,,,,,,0.3589,0.5945,150.93,-0.2356,0,-23.56
1/12/2022 8:00,208.3869523,158.9899445,153.44,156.5,153.44,153.44,200.689,199.5139313,391,0,,1,,,,,,,,,,,0.4187,0.5539,153.44,-0.1352,0,-13.52
1/12/2022 9:00,240.387686,131.178833,150.4,155,150.4,150.4,189.854,174.1405487,77,0,,1,,,,,,,,,,,0.3733,0.3657,150.4,0.0076,0,0.76
1/12/2022 10:00,238.0251504,128.3196869,147.9,147.9,134.5,134.5,170.339,183.9890747,0,-224,,1,,,,,,,,,,,0.4064,0.3556,134.5,0.0508,-13.4,5.08
1/12/2022 11:00,255.2830463,119.0732193,144.38,144.38,134.5,134.5,169.053,171.3630676,0,-12,,1,,,,,,,,,,,0.4251,0.3889,134.5,0.0362,-9.88,3.62
1/12/2022 12:00,229.7909176,120.5313492,144.18,144.18,144.18,144.18,160.154,165.6958466,0,0,,1,,,,,,,,,,,0.4818,0.4553,144.18,0.0265,0,2.65
1/12/2022 13:00,191.7451803,105.3682861,143.19,143.19,143.19,143.19,155.236,159.2345734,0,0,,1,,,,,,,,,,,0.5721,0.5684,143.19,0.0037,0,0.37
1/12/2022 14:00,229.6236771,112.8390961,133.35,133.35,133.35,133.35,159.287,160.2921143,0,0,,1,,,,,,,,,,,0.5795,0.8511,133.35,-0.2716,0,-27.16
1/12/2022 15:00,202.3775432,97.78460693,132.59,132.59,126,126,159.541,136.2657471,0,-200,,1,,,,,,,,,,,0.6211,0.5917,126,0.0294,-6.59,2.94
1/12/2022 16:00,222.7650332,100.3932343,132.67,132.67,126,126,171.36,169.1311035,0,-225,,1,,,,,,,,,,,0.7192,0.7861,126,-0.0669,-6.67,-6.69
1/12/2022 17:00,213.3157345,126.6488571,139.38,145,139.38,139.38,192.38,192.7460327,325,0,,1,,,,,,,,,,,0.7831,0.7519,139.38,0.0312,0,3.12
1/12/2022 18:00,197.1173787,51.12223816,124.59,145,124.59,124.59,195.779,155.6026306,1079,0,,1,,,,,,,,,,,0.7442,0.6504,124.59,0.0938,0,9.38
1/12/2022 19:00,196.844475,91.19297028,105.78,144,105.78,105.78,195.226,144.8166428,664,0,,1,,,,,,,,,,,0.7646,0.6273,105.78,0.1373,0,13.73
1/12/2022 20:00,192.0994092,82.93460083,79.64,125,79.64,79.64,184.663,133.9814377,252,0,,1,,,,,,,,,,,0.8318,0.8011,79.64,0.0307,0,3.07
1/12/2022 21:00,201.7547095,65.97531128,100.03,100.03,100.03,100.03,154.465,122.6821823,0,0,,1,,,,,,,,,,,0.9169,0.8981,100.03,0.0188,0,1.88
1/12/2022 22:00,181.6377078,82.67668915,67.3,67.3,67.3,67.3,139.782,100.9296646,0,0,,1,,,,,,,,,,,0.9057,0.843,67.3,0.0627,0,6.27
1/12/2022 23:00,183.3510348,68.71057892,44.75,44.75,44.75,44.75,117.311,99.05067444,0,0,,1,,,,,,,,,,,0.8928,0.9025,44.75,-0.0097,0,-0.97
1/13/2022 0:00,160.4419047,40.91827011,13.09,13.09,9,9,43.2494,79.20265198,0,-458,,1,,,,,,,,,,,0.7765,0.8638,9,-0.0873,-4.09,-8.73
1/13/2022 1:00,155.5890549,43.30921936,11.4,11.4,9,9,39.4937,81.19719315,0,-440,,1,,,,,,,,,,,0.8523,0.8272,9,0.0251,-2.4,2.51
1/13/2022 2:00,153.9637633,41.78740692,10.57,10.57,7.57,7.57,35.8047,77.31830978,0,-285,,1,,,,,,,,,,,0.9535,0.9773,7.57,-0.0238,-3,-2.38
1/13/2022 3:00,147.3420561,40.57413483,10.47,10.47,1,1,36.09,73.30673218,0,-428,,1,,,,,,,,,,,0.9816,1,1,-0.0184,-9.47,-1.84
1/13/2022 4:00,150.8835301,39.69851685,10.86,10.86,1,1,36.3278,73.38141251,0,-585,,1,,,,,,,,,,,1,1,1,0,-9.86,0
1/13/2022 5:00,148.793854,43.91385269,13.23,13.23,1,1,38.511,85.11326218,0,-571,,1,,,,,,,,,,,1,0.9999,1,1.00E-04,-12.23,0.01
1/13/2022 6:00,152.3421608,53.72276306,15.33,15.33,11.81,11.81,47.8792,102.2896271,0,-293,,1,,,,,,,,,,,0.9867,0.9684,11.81,0.0183,-3.52,1.83
1/13/2022 7:00,141.6594346,70.79504395,21.01,21.01,15,15,54.7898,93.70053864,0,-159,,1,,,,,,,,,,,0.9659,0.9886,15,-0.0227,-6.01,-2.27
1/13/2022 8:00,136.0576498,91.83099365,25.63,25.63,25.63,25.63,57.4153,98.58341217,0,0,,1,,,,,,,,,,,0.9181,0.9955,25.63,-0.0774,0,-7.74
