Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
13.0,0.0,13.0,0.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,0.0,113.88,0.0,24.17650542125224,138.05650542125224,82.13365054212522,0.9849921905055098
11.0,5.0,5.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,43.8,8.76,41.67250542125224,138.03250542125224,82.13125054212523,0.9848209576287973
12.0,2.0,10.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,87.6,0.0,32.86450542125224,137.98450542125224,82.12645054212523,0.9844784918753728
11.0,4.0,7.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,61.32,0.0,41.552505421252235,137.91250542125223,82.11925054212523,0.9839647932452357
10.0,8.0,0.0,2.0,99.93150684931507,100.0,100.0,115.27513902134591,399.10130924864256,70.04784675496806,0.0,17.52,50.50903773019586,138.0768844851639,82.10675052798764,0.9851375890779389
15.0,5.0,0.0,10.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,0.0,87.6,8.024505421252236,139.42450542125223,79.64245054212523,0.9947524644781124
15.0,4.0,2.0,9.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,17.52,78.84,7.904505421252237,139.30450542125223,79.63045054212523,0.9938963000945508
15.0,3.0,4.0,8.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,35.04,70.08,7.784505421252237,139.18450542125223,79.61845054212523,0.9930401357109891
14.0,5.0,1.0,8.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,8.76,70.08,16.472505421252237,139.11250542125222,79.61125054212523,0.9925264370808521
15.0,2.0,6.0,7.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,17.52,52.56,61.32,7.664505421252237,139.06450542125222,79.60645054212523,0.9921839713274274
14.0,4.0,3.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,26.28,61.32,16.352505421252236,138.99250542125222,79.59925054212523,0.9916702726972905
15.0,1.0,8.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,70.08,52.56,7.544505421252237,138.94450542125225,79.59445054212523,0.9913278069438658
13.0,6.0,0.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,0.0,61.32,25.04050542125224,138.92050542125224,79.59205054212522,0.9911565740671536
14.0,3.0,5.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,43.8,52.56,16.232505421252238,138.87250542125224,79.58725054212523,0.9908141083137288
15.0,0.0,10.0,5.0,100.0,100.0,100.0,115.27210874504057,399.10130924864256,0.0,87.6,43.8,7.424505421252237,138.82450542125224,79.58245054212523,0.9904716425603042
13.0,5.0,2.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,17.52,52.56,24.92050542125224,138.80050542125224,79.58005054212522,0.990300409683592
14.0,2.0,7.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,61.32,43.8,16.112505421252237,138.75250542125224,79.57525054212523,0.9899579439301672
13.0,4.0,4.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,35.04,43.8,24.800505421252243,138.68050542125226,79.56805054212522,0.9894442453000303
14.0,1.0,9.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,78.84,35.04,15.992505421252236,138.63250542125223,79.56325054212523,0.9891017795466055
12.0,6.0,1.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,8.76,43.8,33.48850542125224,138.60850542125226,79.56085054212522,0.9889305466698933
13.0,3.0,6.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,52.56,35.04,24.680505421252242,138.56050542125226,79.55605054212522,0.9885880809164687
14.0,0.0,11.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,96.36,26.28,15.872505421252237,138.51250542125223,79.55125054212523,0.9882456151630439
12.0,5.0,3.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,26.28,35.04,33.36850542125224,138.48850542125223,79.54885054212522,0.9880743822863316
13.0,2.0,8.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,70.08,26.28,24.56050542125224,138.44050542125225,79.54405054212523,0.987731916532907
