Time (UTC),BE,DE_ME,DE4-N,DE4-S,DE_NW,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
1/7/2012 9:00,35.397,32.666,33.781,35.272,34.415,34.024,33.983,37.145,37.883,35.316,34.841,36.609,34.924,34.983,34.4,34.654,32.648,34.501,31.593,33.126,33.839,34.927,34.194,34.501
1/7/2012 10:00,35.198,32.926,33.592,35.074,34.222,33.816,33.999,37.145,37.883,35.127,34.857,36.609,34.728,34.769,34.19,34.671,32.663,34.29,31.593,33.141,33.855,34.944,34.21,34.147
1/7/2012 11:00,34.92,32.666,33.326,34.797,33.951,33.549,33.73,36.078,36.795,34.341,34.581,35.558,34.453,34.494,33.92,34.396,32.405,34.019,31.593,32.879,33.587,34.667,33.939,33.382
1/7/2012 12:00,34.92,32.666,33.326,34.797,33.951,33.228,33.408,35.752,36.462,34.341,34.269,35.236,34.453,34.165,33.595,34.085,32.112,33.693,31.593,32.582,33.283,34.354,33.632,33.382
1/7/2012 13:00,34.92,32.666,33.326,34.797,33.951,33.228,33.408,35.734,36.443,34.341,34.251,35.218,34.453,34.165,33.595,34.068,32.095,33.693,31.593,32.565,33.266,34.336,33.615,33.382
1/7/2012 14:00,34.92,32.666,33.326,34.797,33.951,33.362,33.425,36.078,36.462,34.609,34.269,35.558,34.453,34.302,33.73,34.085,32.112,33.829,31.593,32.582,33.283,34.354,33.632,33.829
1/7/2012 15:00,34.92,32.666,33.326,34.797,33.951,33.483,33.526,36.919,37.653,34.926,34.372,36.387,34.453,34.426,33.853,34.188,32.208,33.951,31.593,32.68,33.383,34.457,33.733,33.951
1/7/2012 16:00,35.964,33.814,34.498,36.02,35.145,34.729,34.704,37.12,37.857,35.512,35.58,36.585,35.664,35.707,35.112,35.389,33.341,35.267,32.704,33.829,34.557,35.668,34.919,35.267
1/7/2012 17:00,38.287,36.048,36.777,38.4,37.467,37.023,36.686,40.813,40.019,37.001,37.611,40.225,38.021,38.066,37.432,37.41,35.244,37.877,34.865,35.76,36.53,37.705,36.913,37.954
1/7/2012 18:00,44.096,41.25,42.084,43.94,42.873,42.237,41.696,43.931,43.075,42.614,42.749,43.297,43.507,43.559,42.833,42.52,40.058,43.3,39.895,40.644,41.52,42.855,41.955,43.3
1/7/2012 19:00,37.011,34.622,35.321,36.88,35.984,35.403,34.996,37.145,37.883,37.001,35.88,36.609,36.516,36.559,35.95,35.639,33.576,36.293,33.485,34.067,34.801,35.92,35.213,36.293
1/7/2012 20:00,35.744,33.654,34.334,35.849,34.979,34.475,34.033,36.706,37.125,35.512,34.892,36.176,35.495,35.538,34.946,34.73,32.719,35.048,32.549,33.198,33.889,34.979,34.244,35.048
1/7/2012 21:00,35.225,33.165,33.835,35.328,34.47,34.065,33.629,36.706,36.177,35.534,34.477,36.176,34.98,35.025,34.441,34.446,32.452,34.542,32.076,32.927,33.486,34.563,33.837,34.542
1/7/2012 22:00,34.92,32.766,33.428,34.903,34.055,33.55,33.121,36.285,35.579,35.116,33.956,35.762,34.559,34.6,34.023,33.775,31.819,34.136,31.69,32.285,32.98,34.041,33.326,34.136
1/7/2012 23:00,34.92,32.666,33.326,34.797,33.951,33.118,32.94,35.478,35.579,34.926,33.771,34.967,34.453,34.247,33.676,33.339,31.409,33.951,31.593,31.869,32.555,33.602,33.144,33.951
1/8/2012 0:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.235,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 1:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.235,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 2:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.235,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 3:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.235,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 4:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.235,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 5:00,37.98,34.818,35.086,36.634,35.744,35.171,35.195,37.437,37.659,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 6:00,37.98,34.818,35.086,36.634,35.744,35.171,35.296,37.437,37.659,36.704,36.43,36.897,38.277,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.515,36.056
1/8/2012 7:00,37.259,34.818,35.086,36.634,35.744,35.64,35.449,37.437,37.747,36.704,36.43,36.897,36.761,36.247,35.643,35.204,33.166,35.852,33.675,33.453,34.456,35.564,35.668,36.537
1/8/2012 8:00,36.609,34.818,34.938,36.479,35.593,35.489,35.299,37.437,37.659,35.978,36.43,36.897,36.119,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.517,36.382
1/8/2012 9:00,36.515,34.818,34.848,36.386,35.502,35.398,35.208,37.437,37.659,35.939,36.43,36.897,36.026,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.426,36.056
1/8/2012 10:00,36.447,34.979,35.086,36.554,35.666,35.64,35.449,37.437,37.819,35.222,36.43,36.897,36.183,36.316,35.711,35.354,33.166,35.876,33.831,33.517,34.522,35.632,35.668,36.056
1/8/2012 11:00,36.447,34.979,35.17,36.554,35.666,35.725,35.533,37.437,37.315,35.222,36.43,36.897,36.183,36.402,35.796,35.438,33.166,35.9,33.831,33.596,34.604,35.717,35.753,36.233
1/8/2012 12:00,36.447,34.979,35.096,36.554,35.666,35.65,35.533,37.437,37.235,35.222,36.43,36.897,36.193,36.326,35.721,35.363,33.166,35.852,33.831,33.526,34.532,35.642,35.753,36.233
1/8/2012 13:00,37.229,35.5,35.676,36.634,36.197,36.239,36.045,37.976,37.819,35.978,36.954,37.428,36.732,36.818,36.205,35.655,33.493,36.31,34.334,33.98,34.999,36.125,36.268,37.151
1/8/2012 14:00,37.98,36.1,36.521,37.725,36.808,37.098,36.899,38.876,38.119,36.704,37.83,38.315,37.473,37.266,37.172,36.088,33.9,36.752,36.448,34.393,35.425,36.564,37.127,38.143
1/8/2012 15:00,40.879,38.98,39.014,40.735,39.745,39.629,39.402,39.357,38.591,39.506,39.901,39.395,40.333,39.073,39.604,37.838,35.21,38.534,39.345,36.061,37.143,38.337,39.16,40.64
1/8/2012 16:00,48.235,42.648,42.685,44.568,43.485,42.419,42.191,43.393,42.548,46.614,43.317,42.768,47.59,41.239,41.938,38.371,35.648,40.67,42.713,36.377,37.469,41.051,41.932,47.952
1/8/2012 17:00,55.335,48.926,48.968,51.128,49.886,48.663,48.402,46.696,42.848,53.475,47.988,47.38,54.595,46.351,47.136,38.371,35.853,45.711,47.32,36.377,37.469,45.478,46.453,54.262
1/8/2012 18:00,55.335,50.636,51.026,53.277,51.983,50.364,50.094,48.329,44.346,53.475,49.665,49.036,54.595,46.612,47.401,39.74,37.132,45.969,48.974,37.675,38.805,47.068,48.077,54.262
1/8/2012 19:00,55.335,50.636,51.026,53.277,51.983,50.364,50.094,47.669,44.346,53.475,48.987,48.367,54.595,46.189,46.971,44.729,41.793,45.552,48.974,42.405,43.677,47.068,48.077,51.983
1/8/2012 20:00,55.335,50.636,51.026,53.277,51.983,50.364,50.094,47.669,41.264,53.475,48.987,48.367,54.595,42.972,43.7,41.614,39.204,42.379,48.974,39.778,40.971,43.797,48.077,51.983
1/8/2012 21:00,55.335,50.636,51.026,53.277,51.983,50.707,50.094,41.97,39.09,53.475,43.131,42.585,54.595,41.559,42.263,38.255,36.041,40.986,43.119,38.036,39.177,41.441,42.33,51.983
1/8/2012 22:00,53.865,50.636,51.026,53.277,51.983,50.233,50.094,40.268,38.861,52.055,41.381,40.857,54.595,40.523,41.21,37.615,35.437,39.964,40.805,37.399,38.521,39.76,40.613,50.602
1/8/2012 23:00,43.86,42.422,42.458,44.332,43.255,41.799,41.968,42.741,41.909,42.386,41.609,42.125,44.454,39.072,39.734,37.674,35.493,38.533,41.029,37.458,38.581,39.822,40.676,40.773
1/9/2012 0:00,50.03,48.096,48.137,50.261,49.04,47.389,47.581,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 1:00,50.03,48.096,48.137,50.261,49.04,47.389,47.581,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 2:00,50.03,48.096,48.137,50.261,49.04,47.389,47.581,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 3:00,50.03,48.096,48.137,50.261,49.04,47.389,47.581,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 4:00,50.03,48.096,48.137,50.261,49.04,47.389,47.581,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 5:00,50.03,48.39,48.431,50.568,49.34,47.679,47.872,46.75,46.717,48.349,46.667,46.076,49.765,43.904,44.648,33.686,31.736,43.298,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 6:00,56.41,54.561,54.608,57.017,55.632,53.759,53.976,50.634,49.649,54.514,52.035,51.375,54.822,45.897,45.803,33.686,31.736,45.264,52.769,33.493,34.497,46.778,51.068,47
1/9/2012 7:00,86.153,84.209,84.281,87.08,85.862,82.971,83.307,78.15,76.628,83.258,80.311,79.293,85.001,76.801,78.102,40.402,38.063,75.742,81.444,40.17,41.375,78.275,79.954,80.935
1/9/2012 8:00,77.096,75.755,75.421,77.926,76.836,74.249,74.943,71.315,69.927,74.505,73.288,72.359,76.065,69.09,70.261,44.681,42.094,68.137,73.268,44.425,45.757,70.416,71.927,72.427
1/9/2012 9:00,50.838,49.953,49.962,51.385,50.899,49.185,49.418,49.787,48.818,49.129,49.699,49.069,50.158,46.852,46.756,34.708,32.698,46.206,49.007,34.509,35.544,47.752,48.776,47.978
1/9/2012 10:00,48.307,47.467,47.507,48.827,48.398,46.769,47.225,49.145,48.188,46.684,47.822,48.436,48.491,45.083,44.991,34.138,32.162,44.461,47.157,33.943,34.961,45.948,46.934,46.166
1/9/2012 11:00,47.362,47.467,47.507,47.778,48.398,46.769,47.225,48.394,47.452,45.681,47.822,47.696,48.003,45.083,44.991,33.686,31.736,44.461,47.157,33.493,34.497,45.948,46.934,46.166
1/9/2012 12:00,47.362,47.262,47.303,47.778,48.19,46.567,47.172,49.681,48.713,45.681,48.43,48.964,48.003,45.032,45.795,33.686,31.736,44.411,47.755,33.493,34.497,45.897,46.881,46.992
1/9/2012 13:00,48.268,48.014,47.303,49.39,48.19,46.807,47.499,48.853,47.901,46.646,48.766,48.148,48.871,45.525,46.296,33.686,31.736,44.897,48.087,33.493,34.497,46.216,47.207,47.985
1/9/2012 14:00,48.972,48.614,47.894,50.007,48.793,47.206,48.093,50.476,49.493,47.327,50.386,49.748,49.514,45.912,46.69,33.686,31.736,45.279,50.264,33.005,33.995,46.794,47.797,48.793
1/9/2012 15:00,50.439,49.562,48.828,50.982,49.744,48.069,48.692,51.283,50.284,48.744,52.368,51.705,49.765,46.484,47.272,33.686,31.736,45.843,53.108,32.884,33.87,47.376,48.393,50.683
1/9/2012 16:00,71.148,68.284,68.342,71.358,69.624,61.414,61.745,65.03,63.764,68.758,66.828,65.981,70.197,58.945,59.944,34.686,32.375,58.132,67.772,32.884,33.87,60.077,61.365,70.731
1/9/2012 17:00,71.148,68.284,68.342,71.358,69.624,60.955,61.745,65.03,63.764,68.758,66.828,65.981,70.197,58.945,59.944,33.686,31.736,58.132,67.772,33.246,34.243,60.077,61.365,70.731
1/9/2012 18:00,70.391,67.121,67.178,70.142,68.438,48.2,48.461,65.03,50.422,68.758,66.828,65.981,69.449,46.612,47.401,33.686,31.736,45.969,67.772,32.884,33.87,47.506,48.525,70.731
1/9/2012 19:00,55.306,52.737,52.782,55.111,53.772,47.758,48.016,52.321,49.959,57.229,53.768,53.087,54.567,46.184,46.966,33.686,31.736,45.547,54.527,32.884,33.87,47.07,48.08,63.196
1/9/2012 20:00,50.439,48.096,47.303,50.261,49.04,45.141,45.384,47.717,46.787,48.744,49.036,48.415,49.765,43.904,44.648,33.686,31.736,43.298,49.729,32.884,33.87,44.706,45.665,50.683
1/9/2012 21:00,50.223,46.953,47.303,50.261,49.04,45.141,45.384,45.983,45.088,48.536,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,32.884,33.87,44.706,45.665,49.929
1/9/2012 22:00,50.03,46.953,47.303,50.261,49.04,45.141,45.384,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,32.884,33.87,44.706,45.665,49.736
1/9/2012 23:00,50.03,46.953,47.303,50.261,49.04,45.141,45.384,45.983,45.088,48.349,47.174,46.576,49.765,43.904,44.648,33.686,31.736,43.298,46.517,32.884,33.87,44.706,45.665,49.04
1/10/2012 0:00,49.785,37.46,38.218,46,44.883,37.259,37.059,37.927,36.932,48.112,37.994,38.482,49.119,37.206,37.671,34.195,32.215,36.693,36.914,33.998,35.018,36.505,37.289,46.77
1/10/2012 1:00,49.785,37.46,38.218,46,44.883,37.259,37.059,37.927,36.932,48.112,37.994,38.482,49.119,37.206,37.671,34.195,32.215,36.693,36.914,33.998,35.018,36.505,37.289,46.77
1/10/2012 2:00,49.785,37.46,38.218,46,44.883,37.259,37.059,37.927,37.188,48.112,37.994,38.482,49.119,37.206,37.671,34.195,32.215,36.693,36.914,33.998,35.018,36.505,37.289,46.77
1/10/2012 3:00,49.785,37.46,38.218,46,44.883,37.259,37.059,37.927,37.188,48.112,37.994,38.482,49.119,37.206,37.671,34.195,32.215,36.693,36.914,33.998,35.018,36.505,37.289,46.77
1/10/2012 4:00,49.785,37.46,38.218,46,44.883,37.624,37.059,39.045,38.285,48.112,37.994,38.482,49.119,37.206,37.671,34.195,32.215,36.693,36.914,33.998,35.018,36.505,37.289,46.77
1/10/2012 5:00,49.785,36.97,38.834,46,44.883,38.23,37.37,43.47,42.623,48.112,42.3,42.843,49.119,37.519,38.154,34.195,32.215,37.001,36.914,33.998,35.018,36.812,37.602,46.77
1/10/2012 6:00,54.821,38.167,41.837,52.783,51.501,41.187,39.9,46.288,47.207,52.979,45.042,45.62,52.452,40.058,40.737,34.452,32.457,39.506,36.914,34.254,35.281,39.304,40.147,51.501
1/10/2012 7:00,86.114,46.995,47.945,82.912,80.898,47.2,46.492,48.983,48.608,83.22,47.665,48.276,84.962,45.906,46.684,40.845,35.806,45.273,45.923,40.611,41.829,45.797,46.779,80.898
1/10/2012 8:00,73.896,47.717,48.681,74.268,72.464,47.925,47.206,49.225,48.818,71.413,47.9,48.515,73.535,46.612,47.401,40.187,37.861,45.969,46.15,39.957,41.155,46.023,47.011,72.464
1/10/2012 9:00,50.129,47.198,48.152,50.277,49.056,47.404,46.693,49.787,48.818,48.07,48.447,49.069,49.78,46.105,46.886,38.707,36.466,45.469,46.065,38.485,39.639,45.995,46.982,49.45
1/10/2012 10:00,49.367,47.379,47.42,49.512,48.309,46.683,46.452,49.53,48.566,47.339,48.197,48.816,49.023,45.403,46.173,36.447,34.152,44.777,45.884,36.238,37.325,45.757,46.739,48.697
1/10/2012 11:00,47.8,45.971,46.01,47.657,46.873,45.295,45.32,47.749,47.383,45.565,46.464,47.06,48.448,44.054,44.801,36.25,34.152,43.446,44.766,36.042,37.124,44.643,45.601,46.873
1/10/2012 12:00,47.8,44.268,44.306,45.891,45.137,43.617,43.472,45.801,45.45,43.877,44.569,45.141,48.448,42.016,42.728,35.714,33.647,41.436,42.94,35.509,36.575,42.822,43.741,45.136
1/10/2012 13:00,47.8,44.268,44.306,45.891,45.137,43.55,43.316,42.683,41.852,43.877,43.864,43.308,48.448,41.351,42.052,35.45,33.397,40.781,43.253,35.246,36.303,42.145,43.049,45.136
1/10/2012 14:00,48.254,45.869,45.908,47.934,46.769,44.057,43.821,43.181,42.34,45.83,44.375,43.813,48.908,41.834,42.542,35.222,33.183,41.257,44.363,35.02,36.071,42.636,43.551,46.77
1/10/2012 15:00,49.182,47.472,47.513,49.609,48.404,45.597,45.352,44.69,42.712,47.432,45.926,45.344,49.119,43.295,44.029,35.336,33.291,42.698,45.913,34.254,35.281,44.126,45.073,48.229
1/10/2012 16:00,57.491,55.606,55.654,58.109,56.698,50.515,50.243,51.605,47.456,55.559,53.032,52.36,57.536,47.965,48.778,35.222,33.183,47.303,53.781,33.998,35.018,48.886,49.934,56.493
1/10/2012 17:00,71.008,55.606,56.73,66.898,65.273,53.778,49.653,51.605,45.518,68.622,53.032,52.36,70.059,47.401,48.205,35.336,33.291,46.748,53.781,33.998,35.018,48.311,49.348,66.707
1/10/2012 18:00,67.136,54.479,55.58,66.898,65.273,46.327,46.078,50.559,42.24,64.88,51.957,51.298,66.238,43.988,44.733,35.222,33.183,43.381,52.69,33.998,35.018,44.832,45.794,63.069
1/10/2012 19:00,56.325,54.479,54.526,56.931,55.548,42.263,42.036,50.559,38.535,54.432,51.957,51.298,55.572,41.351,41.802,35.222,33.183,40.781,52.69,33.998,35.018,40.9,41.778,52.914
1/10/2012 20:00,50.042,48.402,48.443,50.581,49.352,42.002,41.195,44.919,37.764,48.361,46.161,45.576,49.935,40.851,41.544,35.2,33.162,40.288,46.813,34.843,35.888,40.082,40.942,47.011
1/10/2012 21:00,49.785,47.078,47.513,49.609,48.404,41.451,40.654,43.691,37.269,48.112,44.899,44.33,49.119,40.315,40.998,34.692,32.684,39.759,45.533,34.474,35.508,39.556,40.404,46.77
1/10/2012 22:00,49.785,42.23,43.084,46,44.883,40.622,39.841,39.26,36.932,48.112,40.346,39.834,49.119,39.509,40.178,34.195,32.215,38.964,40.334,33.998,35.018,38.765,39.596,46.77
1/10/2012 23:00,49.785,39.273,39.311,46,44.883,38.201,37.519,37.927,36.932,48.112,38.52,38.482,49.119,37.979,38.623,34.195,32.215,37.456,37.984,33.998,35.018,36.505,37.289,46.77
1/11/2012 0:00,48.416,36.908,37.654,45.559,44.452,36.591,35.361,36.097,35.394,47.651,36.044,36.507,47.769,36.825,36.995,33.768,31.813,36.317,35.542,32.363,33.334,34.406,35.144,44.453
1/11/2012 1:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,36.097,35.394,47.651,35.716,36.174,47.769,36.825,36.995,33.768,31.813,36.317,35.218,32.279,33.247,34.316,35.052,44.453
1/11/2012 2:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,36.097,35.394,47.651,35.716,36.174,47.769,36.825,36.995,33.768,31.813,36.317,35.218,32.279,33.247,34.316,35.052,44.453
1/11/2012 3:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,36.097,35.394,47.651,35.716,36.174,47.769,36.825,36.995,33.768,31.813,36.317,34.411,32.279,33.247,34.316,35.052,44.453
1/11/2012 4:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,36.478,35.768,47.651,35.716,36.174,47.769,36.825,36.995,33.768,31.813,36.317,34.411,32.279,33.247,34.316,35.052,44.453
1/11/2012 5:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,35.862,36.422,47.651,34.897,35.344,47.769,37.071,36.995,33.768,31.813,36.56,34.411,32.279,33.247,34.316,35.052,44.453
1/11/2012 6:00,46.803,36.553,37.292,45.559,43.978,36.712,36.161,36.831,37.419,47.651,35.852,36.3,44.628,37.194,37.117,34.822,32.684,36.681,35.353,33.162,34.157,35.255,36.012,46.321
1/11/2012 7:00,90.198,40.519,41.338,83.341,54.315,40.301,40.085,40.841,41.652,87.167,39.742,40.252,55.118,39.938,40.615,38.676,36.328,39.387,39.188,36.859,37.965,39.186,40.026,89.669
1/11/2012 8:00,52.656,45.674,46.598,48.654,47.472,45.429,45.185,45.813,46.723,50.887,44.58,45.153,48.404,45.02,45.783,43.597,40.811,44.399,43.96,41.408,42.65,44.022,44.966,52.348
1/11/2012 9:00,47.666,37.936,38.703,44.043,42.973,38.101,37.53,37.692,38.441,46.065,36.678,37.149,47.029,38.387,38.522,36.23,33.852,37.858,31.041,34.347,35.378,36.515,37.299,47.387
1/11/2012 10:00,45.074,39.097,39.888,41.648,40.636,38.879,37.604,37.692,38.441,43.559,36.678,37.149,45.685,38.653,39.308,36.176,33.801,38.12,31.041,34.296,35.325,36.587,37.372,44.81
1/11/2012 11:00,45.074,36.824,37.569,39.226,38.274,36.985,36.43,36.939,37.672,41.027,35.944,36.406,45.685,38.096,38.017,36.167,33.794,37.57,30.173,34.288,35.317,36.452,36.656,44.857
1/11/2012 12:00,46.128,36.303,37.569,37.344,38.274,36.985,35.914,37.768,38.518,35.705,36.58,37.049,46.754,38.096,38.017,35.87,33.794,37.57,30.173,34.288,35.317,36.452,36.137,45.414
1/11/2012 13:00,46.306,36.432,37.595,37.477,38.3,37.01,36.042,36.939,37.672,35.832,35.832,36.292,46.934,38.096,38.017,35.895,33.817,37.57,30.173,34.312,35.341,36.477,36.265,44.453
1/11/2012 14:00,46.537,36.794,43.634,45.559,44.452,42.956,36.399,36.939,37.672,43.559,35.944,36.406,47.168,41.779,42.487,35.283,33.24,41.202,30.173,33.727,34.738,35.855,36.625,44.81
1/11/2012 15:00,49.307,36.794,42.428,49.838,48.627,41.768,36.399,36.939,37.672,47.651,35.944,36.406,49.976,40.624,41.312,35.278,32.968,40.064,31.041,33.451,34.454,35.562,36.325,49.018
1/11/2012 16:00,65.925,41.319,45.13,66.257,64.647,44.428,36.851,36.939,37.672,63.71,35.944,36.406,65.603,43.211,43.943,35.278,32.963,42.615,34.411,33.445,34.448,35.855,36.625,64.648
1/11/2012 17:00,70.539,52.102,53.155,66.257,64.647,52.329,36.744,36.831,36.758,68.818,35.84,36.3,68.133,50.895,51.757,35.183,32.877,50.193,34.411,33.355,34.356,35.751,36.518,66.898
1/11/2012 18:00,70.539,52.984,54.055,66.257,64.647,42.044,36.445,36.703,36.758,68.818,35.716,36.174,68.133,40.892,41.585,35.183,32.877,40.328,34.411,33.355,34.356,35.46,36.221,66.898
1/11/2012 19:00,50.774,47.805,48.771,50.923,49.686,41.155,36.427,36.703,36.758,49.068,35.716,36.174,50.095,40.027,40.706,34.879,32.86,39.475,34.411,33.338,34.338,35.442,36.203,47.699
1/11/2012 20:00,49.934,45.336,46.252,49.758,48.549,39.624,36.427,36.713,36.758,48.673,35.725,36.184,49.266,39.394,40.061,34.879,32.86,38.85,34.411,33.338,34.338,35.442,36.203,47.315
1/11/2012 21:00,48.416,39.154,39.945,46.536,44.453,38.818,36.338,36.703,36.758,48.673,35.716,36.174,47.769,38.593,39.247,34.794,32.779,38.06,34.411,33.257,34.254,35.356,36.114,44.453
1/11/2012 22:00,48.416,37.439,38.196,45.559,44.452,37.602,35.269,36.097,35.394,47.651,35.716,36.174,47.769,38.096,38.017,33.998,32.03,37.57,34.411,32.279,33.247,34.316,35.052,44.453
1/11/2012 23:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,36.097,35.394,47.651,35.716,36.174,47.769,36.825,36.995,33.768,31.813,36.317,34.411,32.279,33.247,34.316,35.052,44.453
1/12/2012 0:00,45.138,33.322,33.996,44.658,36.182,33.468,32.965,34.149,34.524,46.708,33.23,33.656,38.809,34.673,34.601,32.274,30.405,34.194,32.228,30.597,31.515,32.528,33.17,36.182
1/12/2012 1:00,45.138,32.86,33.524,44.658,36.182,33.003,32.508,34.149,34.524,46.708,33.23,33.656,38.809,34.673,34.601,32.274,30.405,34.194,31.781,30.597,31.515,32.528,32.709,36.182
1/12/2012 2:00,45.138,32.763,33.524,44.658,36.182,33.003,32.412,34.149,34.524,46.708,33.23,33.656,38.809,34.673,34.601,32.274,30.405,34.194,29.281,30.597,31.515,32.528,32.613,36.182
1/12/2012 3:00,45.138,32.763,33.524,44.658,36.182,33.003,32.412,34.149,34.524,46.708,33.23,33.656,38.809,34.673,34.601,32.274,30.405,34.194,28.611,30.597,31.515,32.528,32.613,36.182
1/12/2012 4:00,45.138,32.065,33.524,44.658,36.182,33.003,32.412,34.215,34.894,46.708,33.23,33.721,38.809,34.673,34.601,32.274,30.405,34.194,28.611,30.597,31.515,32.528,32.613,36.182
1/12/2012 5:00,45.138,29.583,33.524,44.658,36.182,33.003,31.781,36.042,36.758,46.708,32.583,34.678,38.809,34.673,34.601,32.408,30.405,34.194,28.611,30.724,31.646,32.663,31.977,36.182
1/12/2012 6:00,49.503,33.308,34.644,48.976,36.182,34.105,33.669,36.042,36.758,51.224,34.239,34.678,36.717,35.333,35.261,34.217,32.236,34.846,32.214,32.707,33.526,34.604,33.877,36.182
1/12/2012 7:00,64.644,34.818,37.342,63.955,38.042,36.762,36.291,38.817,39.588,66.891,36.234,36.699,42.781,38.948,38.868,37.007,34.865,38.411,33.675,35.375,36.137,37.299,36.515,42.006
1/12/2012 8:00,45.75,38.253,42.956,44.851,43.762,42.724,42.177,46.163,47.08,46.91,43.241,43.796,45.139,44.18,43.721,42.784,40.307,43.571,36.997,40.897,41.998,43.348,42.438,44.864
1/12/2012 9:00,38.598,26.751,35.222,36.776,35.883,35.697,35.239,37.692,38.441,38.465,36.129,36.592,38.082,37.056,36.439,35.885,33.808,36.545,25.873,34.302,35.09,36.218,35.458,37.391
