,BE,DE_ME,DE_NW,DE4-S,DE4-W,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
9/24/2012 7:00,0,40.264,40.299,41.418,41.055,39.672,39.833,39.175,0,32.94666667,16.77416667,0,-171.7596634,26.47733333,39.634,11.18058333,34.13158333,2.214333333,40.827,36.908,6.132,39.238,40.079,33.89166667
9/24/2012 8:00,0,36.924,36.955,31.65166667,34.51066667,36.381,36.577,32.97525,0,25.566,0,9.125,-171.7596634,0,36.275,35.749,33.68,5.45725,34.36583333,34.173,5.195166667,36.031,36.804,35.848
9/24/2012 9:00,0.98623,33.104,33.132,27.445,25.3155,32.617,32.794,21.55733333,0,16.32833333,0.090106333,5.468166667,-51.58560977,0,32.871,32.542,30.658,22.33348567,32.767,30.851,0.260439667,8.19975,32.997,33.611
9/24/2012 10:00,0.180212667,33.752,33.781,33.579,34.415,33.256,33.436,31.36741667,0,2.3615,0,17.3595,11.48508318,0,5.577333333,33.207,31.284,2.8105,34.27,31.742,0,13.945,28.03583333,30.52408333
9/24/2012 11:00,0,32.192,32.219,32.026,32.824,31.719,32.412,29.865,0,5.90375,0,27.5475,-86.58980367,0,24.30725,31.967,30.116,0.2555,32.767,30.557,0.991169667,29.50016667,32.613,26.71333333
9/24/2012 12:00,3.160221333,32.192,32.219,26.68833333,32.824,31.719,32.412,29.64133333,0,1.18075,13.84583333,30.07491667,-154.7029415,0,32.069,29.30308333,30.116,21.71133333,32.767,30.557,0.630744333,24.1365,29.89525,32.056
9/24/2012 13:00,20.95666667,32.36,32.388,29.51116667,19.24766667,31.885,32.412,22.766,0,7.0845,27.69166667,11.21866667,33.147,0,32.118,32.098,30.24,32.056,27.30583333,30.682,0,10.78366667,21.742,32.056
9/24/2012 14:00,31.435,33.086,33.115,11.345,28.11333333,32.6,33.313,2.924833333,0,9.446,28.46083333,31.70933333,33.244,0,32.438,32.559,30.674,32.056,25.2585,31.122,0,30.08041667,13.96625,21.731092
9/24/2012 15:00,28.81541667,33.563,33.066,17.2625,28.07166667,32.552,33.263,35.098,0,16.21666667,25.93125,29.1825,33.195,0,32.438,32.51,30.628,17.05,31.25191667,31.077,0,21.844,16.7345,0.090106333
9/24/2012 16:00,16.352,33.776,33.276,23.16266667,8.475,32.759,33.475,3.885586333,0,18.43625,34.795,35.241,33.406,0,27.756,32.717,30.823,2.980833333,34.31,31.274,0,8.24375,30.87516667,24.384
9/24/2012 17:00,0,35.712,35.183,15.30666667,5.973833333,34.637,34.69,34.907,0,25.42275,35.53,35.418,35.551,0,3.066,33.871,31.91,3.066,35.513,32.377,2.8105,31.29316667,34.87,29.05833333
9/24/2012 18:00,0,34.979,34.461,11.99366667,32.18141667,33.925,34.109,3.900086333,0,25.47675,34.969,35.418,35.626,0,21.028,33.336,31.406,3.066,34.96,31.866,4.428666667,33.599,34.32,31.84775
9/24/2012 19:00,0,36.545,36.061,15.68833333,36.738,35.501,35.692,36.422,0,31.6415,33.54358333,21.55708333,24.13533333,0,35.43,34.884,32.865,3.066,36.583,33.346,0.430773,14.64958333,35.913,32.54991667
9/24/2012 20:00,0,34.438,34.467,14.995,35.114,33.823,33.842,29.26166667,0,30.77983333,32.24466667,26.72025,0,0,33.864,33.076,31.161,1.24173,34.686,31.617,4.684166667,33.336,34.051,34.542
9/24/2012 21:00,0,33.736,33.236,34.703,33.86,32.72,32.896,2.801833333,0,32.646,22.76666667,22.74266667,-157.4463582,0,32.905,32.111,30.252,1.022,33.675,30.924,6.046833333,32.364,33.059,0
9/24/2012 22:00,0,32.763,32.278,30.8935,32.883,31.776,1.124232536,33.178,0,2.63375,25.57125,33.663,-171.7596634,0,32.127,31.678,29.844,0.2555,30.86875,30.855,1.022,15.964,32.613,0
9/24/2012 23:00,0,32.763,32.278,28.085,32.883,31.776,8.079531324,2.872879333,0,2.63375,27.761773,30.143023,-52.23077643,16.252,5.3545,31.643,29.811,0.425833333,30.86875,30.247,10.27975,29.23433333,32.576,0.085166667
9/25/2012 0:00,0,33.736,33.273,34.703,33.897,32.756,33.205,34.734,0,32.798,0,0,34.398,32.399,0,32.055,30.199,1.026939667,34.311,30.641,31.301,32.308,33.001,24.22443967
9/25/2012 1:00,14.41115233,33.736,33.273,34.703,33.897,32.756,33.205,2.8945,0,32.798,0,0,34.398,32.399,1.873666667,16.0275,30.199,1.958833333,34.311,15.3205,31.301,32.308,33.001,13.94407767
9/25/2012 2:00,33.938,33.736,33.273,34.703,33.897,32.756,33.205,34.734,0,27.33166667,0,0,34.398,32.399,0.7665,0,30.199,1.131865,34.311,10.21366667,31.301,32.308,33.001,0.540638
9/25/2012 3:00,31.10983333,33.736,33.273,34.703,33.897,32.756,33.205,0,22.70533333,32.798,0,11.74733333,34.398,32.399,1.022,13.35625,5.497416667,1.022,34.311,28.34308333,31.301,32.308,33.001,0
9/25/2012 4:00,33.938,33.736,33.273,28.91916667,33.897,32.756,16.6025,0,5.676333333,32.798,17.398,0,34.398,32.399,1.022,32.055,27.93791667,1.022,34.311,13.27808333,31.301,32.308,33.001,0
9/25/2012 5:00,33.938,33.736,33.273,31.81108333,33.897,32.756,1.192333333,0,0,27.39083333,17.398,0,34.398,32.399,0.681333333,32.055,30.199,1.362666667,34.311,30.641,31.461,32.472,33.169,0
9/25/2012 6:00,32.69291667,35.744,35.775,21.67958333,36.446,35.219,0,0,0,32.57283333,18.15,23.89333333,36.149,35.025,1.022,34.049,32.077,1.022,36.002,32.547,33.523,34.601,35.343,0
9/25/2012 7:00,29.2965,39.149,39.182,36.91508333,39.917,38.573,0,37.72266667,30.26325,38.503,27.366,33.79916667,39.592,37.952,2.8105,37.325,35.165,2.8105,40.478,35.761,36.833,38.018,38.833,0
9/25/2012 8:00,23.39533333,35.653,35.684,5.911666667,36.353,35.286,1.402184,3.152333333,37.092,31.08691667,38.875,15.9925,35.824,34.488,0.2555,33.918,31.954,1.192333333,38.333,17.2025,33.858,34.947,35.697,17.006
9/25/2012 9:00,0,32.932,33.264,32.763,25.18425,33.043,1.457712667,35.423,34.733,28.71458333,34.531,29.09333333,33.09,32.675,1.873666667,32.135,30.275,2.559939667,34.05,0,31.706,32.725,33.427,32.224
9/25/2012 10:00,0,32.286,32.624,29.30308333,27.3025,32.407,0,0,34.113,27.83458333,33.854,34.288,32.286,31.674,2.044,31.15,29.798,2.044,33.383,0,31.139,32.14,21.88666667,26.03083333
9/25/2012 11:00,0,31.951,31.992,18.46775,32.447,31.495,0,23.552,35.768,19.67333333,34.377,31.9165,31.975,31.215,13.49058333,30.699,30.199,2.044,33.103,0,30.823,31.814,27.08083333,27.82816667
9/25/2012 12:00,0,32.016,31.992,31.659,32.447,31.495,0.520879333,2.944,34.64,29.51,34.377,29.015,31.975,31.215,0,30.699,30.199,1.963773,33.103,0,11.556773,31.814,32.497,10.11933333
9/25/2012 13:00,0,32.932,33.273,32.763,27.9825,32.756,4.44936023,23.65733333,28.99583333,18.11833333,34.531,26.2305,33.09,32.399,1.226911,31.864,30.199,3.3215,34.05,0,3.917666667,32.725,33.427,3.293411
9/25/2012 14:00,0,34.382,32.04941667,34.205,29.21416667,34.419,1.749055618,0,36.18,19.07733333,36.051,36.366,34.547,34.113,1.161503,33.546,31.604,1.742850667,35.549,0,2.078577667,34.088,34.819,33.643
9/25/2012 15:00,0,36.273,36.304,33.07883333,30.82083333,35.74,0,37.67,6.156166667,30.86875,38.103,37.62,36.446,35.126,1.457712667,34.536,32.537,1.487350667,37.572,0,1.402184,35.225,35.981,34.642
9/25/2012 16:00,0,38.196,38.228,29.4675,38.945,37.031,4.3435,4.988419667,33.44091667,26.02275,49.293,48.669,38.378,36.192,0.2555,35.048,7.43575,3.151166667,49.989,4.599,4.769333333,36.497,37.28,26.76975
9/25/2012 17:00,35.6565,48.348,48.389,12.4335,49.297,37.461,9.962650426,47.967,36.203,31.32583333,49.293,48.669,48.579,37.053,0.450531667,35.882,5.11,3.236333333,49.989,5.706166667,23.01016667,36.646,37.432,36.542
9/25/2012 18:00,29.8035,48.348,48.389,16.578,49.297,39.867,4.70046017,4.988419667,37.59,38.403,49.293,48.669,48.579,39.513,0,22.32066667,2.384666667,2.555,49.989,4.173166667,37.674,38.885,39.719,35.72066667
9/25/2012 19:00,36.757,48.348,48.389,0,49.297,37.461,5.195166667,47.967,36.758,35.522,49.293,48.669,48.579,37.053,0.090106333,32.89183333,4.939666667,1.282439667,49.989,5.280333333,35.504,20.878,37.432,36.542
9/25/2012 20:00,20.56425,39.576,39.61,10.17775,40.353,35.928,6.983666667,19.143638,36.481,31.22991667,38.235,37.75,39.765,35.537,8.307333333,34.413,2.2995,2.895666667,38.775,0.425833333,22.99383333,35.411,36.171,29.20583333
9/25/2012 21:00,0,35.784,35.815,36.81,36.487,35.258,1.107166667,12.51451733,34.692,33.675,36.051,35.84,35.955,34.718,34.873,33.62,4.769333333,2.895666667,35.549,4.769333333,14.69583333,34.166,34.899,20.1495
9/25/2012 22:00,0,34.735,34.765,23.82066667,35.417,34.225,0,34.734,34.058,30.50391667,34.796,23.49466667,34.901,31.09333333,33.851,24.636,1.022,2.725333333,34.311,0.425833333,32.339,33.379,34.095,34.233
9/25/2012 23:00,5.656333333,33.736,33.765,31.81108333,34.398,33.149,13.90583333,14.4725,34.058,24.5985,34.796,11.74733333,34.398,32.399,8.189833333,29.38375,7.890416667,1.457712667,34.311,10.29883333,31.502,32.515,33.212,31.952
9/26/2012 0:00,34.846,35.532,35.563,36.089,36.23,35.01,34.835,34.913,34.233,28.0625,18.10403167,0,35.702,34.051,15.791,13.73916667,31.065,17.72733333,35.805,31.881,32.838,33.893,34.621,34.151
9/26/2012 1:00,29.03833333,35.532,35.563,33.08158333,36.23,35.01,34.835,8.72825,34.233,30.86875,35.307,11.808,35.702,34.051,34.628,0,31.065,33.581,35.805,31.881,32.838,33.893,10.5395,34.151
9/26/2012 2:00,31.94216667,32.571,35.563,33.08158333,36.23,35.01,34.835,34.913,34.233,30.86875,35.307,8.856,35.702,34.051,34.628,0,31.065,33.581,35.805,31.881,32.838,33.893,4.599,34.151
9/26/2012 3:00,31.94216667,35.532,35.563,33.08158333,36.23,35.01,34.835,2.909416667,34.233,25.25625,35.307,14.76,35.702,34.051,34.628,0,31.065,33.581,35.805,31.881,15.034,33.893,6.132,34.151
9/26/2012 4:00,35.163,35.532,35.563,33.08158333,36.23,35.01,34.835,35.381,34.692,28.3175,35.307,8.94,35.702,34.051,34.628,0,31.065,33.581,35.805,31.881,17.7705,33.893,7.068833333,34.151
9/26/2012 5:00,32.69016667,35.973,36.004,27.36525,36.68,35.445,35.368,3.07125,36.138,28.72,35.863,18.162,36.145,34.051,34.628,0,31.065,20.86641667,35.805,32.369,33.34,15.78905617,6.3623895,34.575
9/26/2012 6:00,36.921,37.243,32.05580647,37.477,37.974,28.35905846,36.498,21.89775,36.808,35.68,36.529,0,37.421,35.173,35.769,0,32.09,3.917666667,36.02,33.014,34.004,35.097,6.046833333,36.704
9/26/2012 7:00,44.534,44.821,38.50730787,41.26191667,42.2895,7.269641205,44.341,0,45.79,17.93208333,44.902,11.3695,45.462,42.776,6.691083333,2.214333333,39.026,2.640166667,43.35,40.581,41.799,43.143,3.747333333,41.008273
9/26/2012 8:00,28.95,35.296,35.326,29.26166667,32.98991667,7.482350726,34.918,24.274,36.132,19.58425,35.431,0,35.464,34.235,16.71675,4.002833333,31.234,4.002833333,34.137,32.022,18.06525818,34.043,3.467570148,11.63743967
9/26/2012 9:00,28.20083333,34.382,34.412,31.35458333,29.21416667,27.13604352,34.207,0,23.55,27.25333333,34.854,0,34.547,33.82,33.76,4.088,30.855,4.088,33.374,31.307,0.737297148,30.5085,0.737297148,34.642
9/26/2012 10:00,33.819,28.63333333,34.389,31.33441667,32.11541667,32.75383365,33.992,29.84833333,23.53466667,32.683,34.854,0,34.524,33.704,33.635,17.68216667,30.749,2.384666667,33.232,31.286,0,27.7175,0,28.76166667
9/26/2012 11:00,30.43516667,33.732,33.761,25.16925,34.395,33.537,33.718,26.634,34.82,29.41216667,34.556,0,-137.4840529,33.239,33.171,32.191,30.327,2.044,32.625,30.859,5.621,32.807,0.450531667,33.858
9/26/2012 12:00,30.43516667,33.732,33.761,33.559,34.395,33.537,33.718,5.918666667,34.82,21.39066667,34.556,0,-68.93283172,33.239,33.171,32.191,30.327,2.640166667,32.704,30.859,6.132,32.807,5.11,33.858
9/26/2012 13:00,31.02091667,34.382,34.412,34.205,35.057,34.028,34.212,2.980416667,35.068,32.704,34.802,0,34.547,33.726,33.657,32.66,30.769,5.024833333,33.53,31.453,4.104502366,33.438,4.104502366,34.151
9/26/2012 14:00,31.72125,35.158,35.188,34.977,35.848,34.648,34.835,27.723,15.10166667,33.442,35.969,0,35.464,34.051,34.269,32.974,31.065,5.280333333,35.469,32.121,6.046833333,34.149,6.046833333,35.165
9/26/2012 15:00,29.03833333,36.275,36.306,36.089,36.987,34.4705034,35.857,3.037166667,35.736,28.0625,36.311,0,17.5828462,34.763,35.352,33.664,31.715,4.513833333,35.805,32.817,27.05408333,34.888,11.816,0
9/26/2012 16:00,29.93833333,39.642,39.676,40.778,40.42,35.85917164,37.872,33.72325,5.986166667,31.82575,34.65641667,0,-155.741024,36.154,36.196,22.127,32.985,4.088,38.34,34.661,35.7,36.848,37.639,0
9/26/2012 17:00,31.05,42.706,42.742,43.93,43.544,41.598,40.798,3.933411,0,20.0045,40.728,26.98821267,-171.7596634,40.458,9.838,6.661833333,36.801,3.662166667,41.303,37.339,20.19775,39.696,40.547,0
9/26/2012 18:00,37.38,47.378,47.418,48.736,48.308,45.595,39.777,35.92966667,0,36.12416667,36.92333333,33.14166667,-7.236915859,39.445,3.066,38.084,35.879,3.066,45.822,36.404,14.7395,38.702,39.532,0
9/26/2012 19:00,17.9675,42.706,42.742,40.26916667,43.544,41.098,39.081,3.209166667,0,17.364,26.38333333,39.074,42.91,38.755,3.066,37.418,35.251,3.066,41.303,35.767,36.84,38.025,38.84,0
9/26/2012 20:00,27.30375,38.49,38.523,39.593,39.246,36.707,36.427,35.72,0,35.181,27.531,24.162,38.674,36.061,3.066,34.876,32.857,3.066,37.226,33.338,13.95,35.442,36.203,0
9/26/2012 21:00,23.77466667,36.425,36.456,34.34658333,37.14,24.08472375,34.866,2.909416667,0,31.592,35.307,14.76,1.872556094,34.437,4.428666667,33.349,31.418,31.38733333,35.805,31.909,7.154,33.923,34.651,0
9/26/2012 22:00,34.846,35.532,35.563,36.089,36.23,1.705334137,34.835,20.36591667,0,22.45,35.307,14.76,-171.7596634,34.051,1.041758667,32.974,31.065,1.808258667,35.805,31.881,6.302333333,33.893,34.621,17.321
9/26/2012 23:00,29.03833333,35.532,35.563,30.07416667,36.23,21.93173254,34.835,11.84925,0,22.45,21.04628167,23.616,-33.45188781,34.051,4.689106333,32.974,31.065,2.900606333,35.805,31.881,30.69766667,33.893,34.621,34.642
9/27/2012 0:00,11.48366667,34.382,34.412,26.1165,35.057,33.745,33.564,21.84666667,0,27.74416667,30.959773,2.77075,-50.8144431,33.187,28.06883333,32.138,30.277,1.477471333,34.152,30.718,31.639,32.657,25.78425,31.39491667
9/27/2012 1:00,0,34.382,34.412,8.7055,35.057,33.745,33.564,13.65416667,0,33.293,33.676,30.47825,-171.7596634,33.187,33.376,32.138,30.277,3.236333333,34.152,30.718,31.639,32.657,6.302333333,8.56225
9/27/2012 2:00,0,34.382,34.412,34.822,35.057,33.745,33.564,10.92333333,0,30.51858333,33.676,24.93675,-171.7596634,33.187,33.376,32.138,30.277,25.65391667,34.152,30.718,10.38316667,32.657,1.502169667,25.68675
9/27/2012 3:00,0,34.382,34.412,34.822,35.057,33.745,33.564,0,0,27.74416667,33.676,27.7075,-171.7596634,33.187,33.376,32.138,30.277,23.4375,34.152,30.718,6.132,32.657,5.711106333,0
9/27/2012 4:00,0,34.382,34.412,29.22333333,35.057,33.877,33.564,13.65416667,0,33.529,33.676,22.166,-171.7596634,33.187,33.613,24.6145,30.277,4.173166667,34.152,30.718,6.132,32.657,6.132,28.7425
9/27/2012 5:00,0,34.493,34.523,29.56833333,35.171,33.986,33.804,8.1925,0,28.27083333,33.676,24.93675,-171.7596634,33.443,34.009,0.340666667,30.42,2.555,34.152,30.865,18.9615,32.813,6.132,31.98983333
9/27/2012 6:00,0,37.706,37.738,29.0895,38.446,37.151,36.952,17.496,0,27.813,35.96,20.71066667,-171.7596634,35.721,37.177,1.873666667,32.492,2.044,36.468,32.968,17.72533333,35.048,6.132,19.074
9/27/2012 7:00,0,45.466,45.628,45.355,46.484,45.343,44.979,17.58083333,0,43.364,43.361,3.567583333,-7.561665859,43.073,45.3,28.26733333,38.186,3.066,43.973,38.745,6.217166667,42.261,18.5625,0
9/27/2012 8:00,0,35.665,36.171,32.52516667,30.30416667,36.742,35.956,0.137833333,0,22.45,35.576,35.125,37.437,35.655,36.707,34.529,32.432,5.485333333,35.08,32.907,6.302333333,34.984,30.20993967,0
9/27/2012 9:00,23.69533333,34.112,34.801,28.28083333,34.781,35.351,33.992,19.32525,0,27.03916667,33.727,25.2105,36.105,33.708,35.317,32.643,30.661,33.243,33.258,31.11,4.428666667,33.073,2.81525,0
9/27/2012 10:00,34.969,33.16,33.831,32.237,34.465,34.288,33.217,11.55333333,0,30.822,33.727,17.08,35.443,33.349,33.914,32.295,30.334,32.889,33.258,30.778,0.170333333,2.72675,4.428666667,0
9/27/2012 11:00,34.867,33.16,33.831,26.86416667,34.465,33.958,32.897,27.35,0,23.114,33.727,33.3,35.339,30.27566667,33.588,31.984,30.042,32.572,33.258,30.482,5.621,32.406,0.425833333,20.10458333
9/27/2012 12:00,2.905583333,33.506,34.184,33.979,34.825,34.221,33.152,8.2685,0,23.114,33.988,16.779,-119.9849976,33.283,33.847,32.231,30.275,32.824,33.979,30.718,6.132,32.657,7.293583333,34.732
9/27/2012 13:00,0,33.506,34.184,33.979,34.825,34.312,33.24,24.8715,0,19.58925,34.079,19.62741667,-171.7596634,33.372,33.938,32.317,30.355,32.912,34.07,30.8,4.3435,32.744,1.587336333,34.825
9/27/2012 14:00,0,33.73,34.412,34.205,35.057,34.417,33.441,24.72225,0,29.97866667,33.874,8.36125,-171.7596634,33.473,34.041,32.415,30.539,33.012,34.276,30.986,5.652378847,32.941,3.613318513,34.93
9/27/2012 15:00,0,34.298,34.991,34.781,35.647,34.759,34.531,34.027,0,22.154,34.968,2.877083333,-171.7596634,33.806,34.379,32.738,30.842,33.34,35.462,31.603,6.046833333,33.598,1.2775,17.639
9/27/2012 16:00,0.270319,35.817,36.541,36.322,37.226,36.177,35.482,6.192819,0.270319,33.293,36.517,3.274902333,-136.7467799,35.185,35.782,34.073,32.005,34.7,37.033,32.473,7.068833333,34.523,6.8985,36.717
9/27/2012 17:00,0,43.799,45.326,0,46.176,44.621,38.006,34.33008333,26.81025,43.077,28.86525,22.16608333,46.858,37.689,44.134,36.497,34.282,37.169,42.361,8.114711221,7.068833333,36.979,8.873556677,45.456
9/27/2012 18:00,0,48.109,49.081,0,50.002,48.318,42.334,3.476333333,39.818,47.316,17.8625,3.52725,50.741,41.981,47.791,40.654,38.186,41.402,49.742,5.535833333,5.791333333,41.19,5.791333333,49.04
9/27/2012 19:00,0.810957,37.881,38.67,0,39.396,38.069,37.475,36.928,35.248,37.256,12.64966667,28.101,39.978,36.727,37.349,35.566,33.507,36.22,39.167,5.11,5.11,36.462,5.11,38.326
9/27/2012 20:00,0.180212667,36.278,37.034,0,37.729,36.459,10.751,2.905333333,34.185,35.68,20.89966667,2.947833333,-31.72922115,35.173,35.769,34.061,32.09,34.688,36.334,5.706166667,5.706166667,34.92,5.706166667,36.704
9/27/2012 21:00,0,34.748,35.451,23.82933333,36.116,34.9,34.376,33.129,32.484,33.293,34.045,11.20466667,-171.7596634,33.987,34.519,32.913,31.008,33.519,34.152,5.56721218,5.56721218,33.447,5.56721218,34.249
9/27/2012 22:00,0,33.851,34.412,29.01833333,35.057,33.877,33.695,2.735083333,32.182,33.293,33.676,5.550333333,-50.8144431,33.353,33.507,32.298,30.429,32.893,34.152,0.425833333,3.8325,30.08683333,0.425833333,34.249
9/27/2012 23:00,5.831939667,33.851,34.412,34.822,35.057,33.745,33.564,32.77,32.132,33.293,33.676,2.77075,35.575,33.187,33.376,32.138,30.277,30.34225,34.152,15.87,20.75558333,32.657,16.84883333,34.249
9/28/2012 0:00,33.841,33.15,33.178,34.205,33.8,32.618,32.795,2.753333333,32.397,24.528,0,2.793666667,34.3,32.263,32.598,28.87675,29.591,12.07853167,33.209,30.021,28.771,31.916,32.601,31.818
9/28/2012 1:00,25.38075,33.15,33.178,28.50416667,33.8,32.618,32.795,33.04,32.397,24.528,0,0,34.3,32.263,17.321,0.085166667,29.591,21.1155,33.209,30.021,5.11,31.916,32.601,31.818
9/28/2012 2:00,28.20083333,33.15,33.178,31.35458333,33.8,32.618,32.795,33.04,32.397,27.25333333,0,0,34.3,29.57441667,27.676,0,29.591,6.132,33.209,30.021,6.046833333,31.916,32.601,31.818
9/28/2012 3:00,33.841,33.15,33.178,31.35458333,33.8,32.618,32.795,33.04,32.397,32.704,0,0,34.3,29.57441667,14.77483333,0,29.591,6.132,33.209,30.021,5.195166667,31.916,32.601,31.818
9/28/2012 4:00,31.02091667,33.252,33.281,34.205,33.905,32.618,32.795,33.04,32.397,29.97866667,1.321957,0,34.3,21.50866667,22.754,0,29.591,12.5535,33.209,30.021,18.44183333,31.916,32.601,31.818
9/28/2012 5:00,34.036,34.112,34.141,35.221,34.781,32.779,30.58041667,34.137,33.875,32.893,1.081276,0,34.498,29.72016667,32.598,0,29.591,31.975,33.209,30.021,30.922,31.916,32.601,31.975
9/28/2012 6:00,36.032,36.112,36.143,34.41625,36.821,34.702,4.769333333,35.095,5.436413297,34.822,0,0,36.521,31.37475,34.323,0,31.135,33.755,33.675,31.591,32.536,33.582,34.303,33.85
9/28/2012 7:00,39.915,39.245,40.038,37.00583333,37.38991667,39.416,33.4605,36.26058333,0,38.574,0,0,40.456,35.36316667,38.985,0,35.382,38.247,37.956,35.9,36.673,37.852,38.664,39.142
9/28/2012 8:00,35.326,34.731,35.433,0,36.098,34.882,34.359,29.1725,6.9725,25.25625,0,0,36.631,34.702,26.45041667,0,31.827,26.49421267,33.591,32.292,32.988,34.048,34.572,34.642
9/28/2012 9:00,32.803,31.523,32.16,0,30.03275,32.383,31.185,31.773,20.265,28.017,0,0,19.39408333,18.97525,16.83210633,0,29.833,0.946712667,30.488,30.27,30.922,31.916,31.378,32.167
9/28/2012 10:00,32.803,32.132,32.375,0,30.03275,32.116,8.440333333,29.997,12.1046914,18.92366667,0,0,19.39408333,5.3125,31.809,0,29.588,1.813198333,31.399,30.021,30.668,31.654,31.985,31.435
9/28/2012 11:00,2.733583333,32.132,32.16,0,32.763,31.66,9.556333333,32.724,33.368,10.62675,0,0,33.247,31.058,31.314,0,29.387,4.268212667,31.399,30.021,30.459,31.438,31.985,30.516
9/28/2012 12:00,0,32.64,32.668,0,30.50666667,32.116,22.75177726,2.798916667,11.199,0,0,0,33.772,31.058,5.636333333,0,29.387,6.046833333,32.228,30.021,30.668,31.654,32.333,29.968
9/28/2012 13:00,2.80875,33.017,33.045,13.68625,33.665,32.383,15.93876102,5.6895,0,0,0,0,34.162,31.273,0,0,29.591,3.577,33.209,30.024,30.922,31.916,3.151166667,29.968
9/28/2012 14:00,33.705,33.017,33.045,24.63525,33.665,32.383,7.867615498,19.91325,6.363211221,19.942,0,0,34.162,31.315,2.640166667,0,29.591,21.781,33.209,30.024,30.922,31.916,0.851666667,30.771
9/28/2012 15:00,33.841,33.969,33.998,14.25208333,34.635,33.01,13.88718705,34.717,34.041,21.80266667,0,0,23.58927726,32.263,3.3215,0.2555,30.527,31.818,34.706,30.974,31.858,32.882,6.807694334,31.818
9/28/2012 16:00,35.511,37.849,37.289,12.978,37.988,34.457,27.58648009,34.928,33.692,22.878,0,0,19.98318893,31.24091667,3.491833333,0.2555,31.972,33.611,39.134,32.44,22.21625,34.487,5.83125,33.611
9/28/2012 17:00,31.27666667,48.21,47.496,49.592,48.387,35.36,35.551,2.941333333,5.615333333,21.15808333,0,0,47.682,35.416,5.791333333,0,32.311,34.928,48.383,32.784,10.7375,34.851,35.598,35.259
9/28/2012 18:00,41.09325,46.794,46.101,48.135,46.966,41.08,18.57183333,40.833,29.23125,21.661,0,0,46.282,41.092,5.11,4.684166667,37.49,25.76875,48.383,37.925,39.062,40.318,19.88491667,42.113
9/28/2012 19:00,12.26166667,46.794,46.101,20.05625,46.966,35.427,1.7885,2.946833333,5.779,20.73691667,0,0,46.282,29.2,2.8105,0.340666667,32.466,5.961666667,48.383,32.941,33.829,34.916,3.406666667,34.557
9/28/2012 20:00,0,36.942,36.395,0,37.078,34.447,34.633,34.859,11.39333333,31.93483333,0,0,36.538,34.493,3.066,0,31.736,24.72266667,38.196,32.2,30.83325,33.951,5.024833333,34.018
9/28/2012 21:00,0,34.731,34.217,0,34.859,33.512,33.693,2.787583333,32.8,22.45,0,0,34.351,33.663,0.2555,0,30.874,33.223,35.246,31.326,7.239166667,33.029,20.27566667,33.223
9/28/2012 22:00,0,33.252,33.178,0,33.8,32.618,32.795,33.04,32.397,27.25333333,0,0,34.3,32.263,0,0.596166667,29.893,31.818,33.275,30.906,6.302333333,31.98,11.65516667,31.818
9/28/2012 23:00,14.10041667,33.252,33.178,22.80333333,33.8,32.618,32.795,2.753333333,32.397,27.25333333,1.081276,0,34.3,32.263,4.419833333,24.21991667,29.995,24.3745,33.389,30.434,22.77066667,32.089,25.0945,31.818
9/29/2012 0:00,33.547,32.963,32.818,31.08233333,33.434,32.308,32.326,32.651,21.34333333,29.71833333,22.094,22.086,33.928,31.956,32.244,31.594,29.765,16.7795,33.609,31.152,30.851,31.843,32.526,31.515
9/29/2012 1:00,33.547,32.963,32.818,31.08233333,33.434,32.308,32.252,10.88366667,5.335833333,27.01666667,22.044,24.84675,33.928,5.326,32.244,31.522,29.697,31.515,33.533,31.152,30.78,31.77,32.452,5.432712667
9/29/2012 2:00,30.75141667,32.963,32.818,31.08233333,33.434,32.308,32.252,32.651,0,29.71833333,5.511,0,33.928,0,32.244,7.8805,29.697,31.515,33.533,31.152,30.78,31.77,32.452,18.56396267
9/29/2012 3:00,33.547,32.963,32.818,31.08233333,33.434,9.046833333,32.252,21.76733333,0,29.71833333,0,0,33.928,0,32.244,0,29.697,31.515,33.533,31.152,30.78,22.88333333,32.452,31.515
9/29/2012 4:00,33.547,32.963,32.818,31.08233333,33.434,3.473652333,32.252,10.88366667,0,32.42,11.022,0,33.928,0,32.244,13.13416667,29.697,24.14725,33.533,31.152,30.78,16.8145,32.452,31.515
9/29/2012 5:00,28.41083333,33.5,33.004,34.46,33.623,32.387,32.405,27.63666667,0,27.45583333,27.68583333,11.21633333,34.12,0,32.426,31.671,29.838,2.044,33.533,31.642,30.926,31.921,32.606,32.028
9/29/2012 6:00,32.86616667,34.679,34.708,30.2,35.359,33.045,32.867,0,0,34.649,2.760416667,16.775,35.882,1.873666667,33.41,32.421,30.544,2.044,33.54,31.549,31.23,32.234,32.926,33.682
9/29/2012 7:00,33.547,32.963,32.818,33.908,33.434,31.922,31.939,30.3105,0,29.71833333,0,2.758583333,33.928,5.496333333,32.244,31.428,29.608,2.129166667,32.228,31.396,30.482,31.462,32.137,31.515
9/29/2012 8:00,29.97866667,32.135,32.163,30.30133333,32.766,31.496,31.513,2.75625,5.490333333,31.605,0.085166667,8.18075,33.147,31.153,31.526,17.96666667,12.34591667,30.723,31.859,30.978,30.076,31.043,31.709,30.723
