Wind,Solar
1.0447451429465635,0.0
2.4137569128216443,0.0
3.674695865341862,0.0
4.6369973648996385,0.0
7.870494038266676,0.0
17.942272576597226,2.2807260370847815
28.983646075053443,25.106543769201394
26.054274993088093,57.58621975699355
25.2916394128019,90.49967421655563
22.87151218602639,112.86645606886492
21.992289393488367,117.05243028893736
20.097111866517018,98.6265227223178
18.234706964335984,66.02917875747693
17.434672167876506,1.206149394929951
18.254816061163126,0.0
20.986567294008847,0.0
23.82212185782306,0.0
25.201793959280597,0.0
26.61247697681131,0.0
23.910741990639426,0.0
19.30591006205543,0.0
15.45291374254695,0.0
13.311974477015715,0.0
12.362432200358041,0.0
9.94263893544344,0.0
8.879705488835645,0.0
9.747049987715595,0.0
8.876199931239036,0.0
6.950014299749681,0.0
6.475188498185473,1.3225630894545746
11.351199535253263,11.305091282564986
8.084675869785968,40.24935994461443
11.176569223951143,62.43212315331179
11.45591026464927,86.5500522585213
10.055390686091142,110.93579037195181
9.493159503213315,89.79489560168354
8.927544459252516,64.84222991107508
5.408317542487957,0.984279948111977
2.444886959058969,0.0
0.8982360630141263,0.0
0.7834995285429373,0.0
3.3475276267875085,0.0
10.067827075892396,0.0
15.428596362296302,0.0
22.508222002584585,0.0
25.433978823147847,0.0
31.726054316453297,0.0
43.09465236837231,0.0
49.00784964312443,0.0
53.95493697461429,0.0
55.60709002697838,0.0
55.74177213288645,0.0
55.35589245496595,0.0
53.05090670312722,2.3408262675921034
47.04944092654744,28.08676331918349
32.58569630354253,73.46439954443369
27.632174143451373,91.43769456954152
23.880594027701132,113.97012558056802
22.493294868980865,106.31029861011211
22.156861671831255,102.71894667956447
25.300912263689995,71.02959086724054
36.130491286807846,2.4204706169016594
41.14333286179382,0.0
36.54663116714062,0.0
32.834941486918716,0.0
33.62405523372855,0.0
34.86026295428018,0.0
31.908752557131685,0.0
27.48243413841733,0.0
22.255560084128284,0.0
20.366770122193156,0.0
20.349726232274616,0.0
20.35192418555756,0.0
17.95356718893001,0.0
14.97760042949409,0.0
12.687306356794643,0.0
10.455205118115122,0.0
7.005064300272753,3.049342789740709
2.439502528415201,23.820984062323713
0.0,65.71220732636307
0.0,75.13786474394716
0.07592370171106759,79.18694190458777
1.9758750295551923,77.56080637928838
3.097722444914788,60.559463627695834
6.497769444093565,28.29811711935331
13.774116822290724,0.32650206306290835
21.570686714018066,0.0
23.451377873659006,0.0
28.002571197828598,0.0
37.32959592018074,0.0
42.80680463174899,0.0
41.90065623247074,0.0
34.987881916659546,0.0
27.700286415104244,0.0
26.812674129135786,0.0
32.2295006550286,0.0
48.10773345247431,0.0
71.83837403889012,0.0
65.93137775220718,0.0
86.11184181526671,0.0
92.90128767898774,0.0
95.3272573867256,5.182717191140441
93.83405212307146,52.836244023149334
97.3361597667011,103.80305296654177
92.28242881303028,107.30497675597731
94.20964698513015,112.23294318878133
89.64234060616191,56.8304047510089
67.69798489100681,37.766385940622236
55.40280467492531,24.33215022805132
49.818578050503284,0.5920546931374182
47.0220117544575,0.0
45.8432937390482,0.0
44.873056800680914,0.0
42.76721343547935,0.0
40.45284564583028,0.0
29.164419551772593,0.0
32.4745798983918,0.0
31.999952969689993,0.0
30.693575960240267,0.0
28.9280554484808,0.0
25.718714605769854,0.0
23.383658298424123,0.0
20.377366589829588,0.0
19.818256331735345,0.0
17.86525205103514,0.0
14.171087444545448,6.624356637800736
7.7643277863689715,58.7263083713567
3.050913987192023,100.34276164959024
2.3757922922565204,128.8889803903681
1.7666262971525235,138.30262376601308
0.43227332551997744,124.98116538607836
0.2484696614866131,106.85422756315704
0.36741716229693244,70.63329587438821
0.7470532993237543,3.4965418413264846
1.4911007779535326,0.0
3.4726547863015056,0.0
5.5386407165916856,0.0
4.468077759135817,0.0
2.7523691116686506,0.0
0.7676111281800755,0.0
0.2768277285968195,0.0
0.2272321900993999,0.0
