Wind_MW,Solar_MW,Available_RE_MW,Served_IT_MW,Served_Facility_MW,Unserved_A_IT_MW,Unserved_A_Facility_MW,RE_Direct_To_Load_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,BESS_Net_MW,Balance_Residual_MW
21.8649681260349,0.0,21.8649681260349,8.0,9.2,0.0,0.0,9.2,0.0,0.0,12.6649681260349,0.0,0.0
20.585644671931266,0.0,20.585644671931266,8.0,9.2,0.0,0.0,9.2,0.0,0.0,11.385644671931267,0.0,0.0
16.974582930335938,3.059679821921022,20.03426275225696,8.0,9.2,0.0,0.0,9.2,0.0,0.0,10.834262752256961,0.0,0.0
16.978225251214017,13.289474306592316,30.26769955780633,8.0,9.2,0.0,0.0,9.2,0.0,0.0,21.067699557806332,0.0,0.0
19.801659449974792,33.760701013910925,53.56236046388572,8.0,9.2,0.0,0.0,9.2,0.0,0.0,44.36236046388572,0.0,0.0
12.408306970727793,23.519118530247884,35.92742550097567,8.0,9.2,0.0,0.0,9.2,0.0,0.0,26.727425500975674,0.0,0.0
11.088220076332158,21.490891689807786,32.579111766139945,8.0,9.2,0.0,0.0,9.2,0.0,0.0,23.379111766139946,0.0,0.0
15.52847273517281,19.453281344771515,34.981754079944324,8.0,9.2,0.0,0.0,9.2,0.0,0.0,25.781754079944324,0.0,0.0
21.185000202154708,0.0,21.185000202154708,8.0,9.2,0.0,0.0,9.2,0.0,0.0,11.985000202154708,0.0,0.0
18.309049001148672,0.0,18.309049001148672,8.0,9.2,0.0,0.0,9.2,0.0,0.0,9.109049001148673,0.0,0.0
13.457092039271323,0.0,13.457092039271323,8.0,9.2,0.0,0.0,9.2,0.0,0.0,4.257092039271324,0.0,0.0
9.51151571708488,0.0,9.51151571708488,8.0,9.2,0.0,0.0,9.2,0.0,0.0,0.31151571708488035,0.0,0.0
7.195314123718191,0.0,7.195314123718191,8.0,9.2,0.0,0.0,7.195314123718191,0.0,2.0046858762818083,0.0,2.0046858762818083,0.0
