,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,SO_power_imbalance
12/16/2012 22:00,1.680564002,5.183546594,6.501520913,7.477827793,8.556317472,107.0818838,112.2343959,117.4989194,126.1277801,128.6329517,,-724.6124761
12/16/2012 23:00,1.787606913,5.339971388,6.659887176,7.609915676,8.674293126,105.2800408,110.6653045,116.1587316,125.4180823,128.1029685,,-342.9759563
12/17/2012 0:00,1.807595122,5.412233093,6.752189229,7.685533787,8.707807923,105.927536,111.1537761,116.4816978,125.9228563,128.6236445,,-131.0939431
12/17/2012 1:00,1.848860733,5.359731671,6.648523479,7.649388635,8.638525644,108.188055,112.8618062,117.6296089,127.1418455,129.7161734,,-481.8583785
12/17/2012 2:00,1.826612763,5.244439736,6.493074342,7.451100403,8.426169269,110.2606277,115.0517956,119.9421188,129.6370451,132.3077059,,-419.7984929
12/17/2012 3:00,1.846838099,5.185305901,6.396396121,7.30549441,8.264144729,113.6675895,118.5631134,123.5531422,133.3236958,136.1486274,,-543.9584171
12/17/2012 4:00,1.887151679,5.058426351,6.188171021,7.06736715,7.975770964,120.2957257,124.8364267,129.4717475,140.0473379,143.1109131,,-565.2046274
12/17/2012 5:00,1.740781741,4.865264707,5.996505033,6.707256247,7.610962872,125.3149322,130.7593067,136.3132276,148.1543686,151.6808293,,-539.2241823
12/17/2012 6:00,1.738308525,4.834215457,5.952965356,6.437160683,7.36034229,128.2614377,134.6049171,141.0818538,154.1068135,158.0745625,,-963.6132226
12/17/2012 7:00,1.82202104,5.144885253,6.352413842,6.768792507,7.790833639,132.4088028,138.4532715,144.6227514,156.9254944,160.6032955,,-978.693668
12/17/2012 8:00,1.906914598,5.562417781,6.907454084,7.472679739,8.768442133,139.9284811,145.782667,151.7537355,162.8275366,166.0703195,,-455.7503407
12/17/2012 9:00,1.996518474,5.734953243,7.10098583,7.782064056,9.209994644,145.5313125,151.0315101,156.6436629,166.9068705,169.8383334,,-158.3471053
12/17/2012 10:00,1.939628517,5.428122504,6.692265809,7.188631536,8.53301989,141.8944394,148.0380728,154.3097812,165.0130254,168.1660305,,-299.5897998
12/17/2012 11:00,2.002757037,5.326663328,6.506489611,6.835348908,8.10420432,134.8270988,141.4518564,148.2068846,159.059405,162.4892371,,-168.0751121
12/17/2012 12:00,2.13869489,5.290568412,6.379893183,6.606117953,7.618301171,130.3191981,134.8189224,139.4057624,149.0029814,152.0979361,,-355.458753
12/17/2012 13:00,2.272783623,5.673841377,6.854104099,6.858315799,7.847886157,124.343213,127.4380902,130.5951799,138.5279668,141.0387754,,-911.0714384
12/17/2012 14:00,1.970827407,5.449848281,6.70244137,6.918555571,8.087839138,118.8049493,121.1974133,123.6361149,130.4160147,132.2396151,,-1036.420845
12/17/2012 15:00,1.842771385,5.320953594,6.596034292,6.967161659,8.196382939,113.6485181,116.4633188,119.3384867,125.2124523,127.0159148,,-1092.135563
12/17/2012 16:00,1.921925198,5.426333706,6.699715673,7.244097999,8.496653787,108.2512778,111.4758458,114.7717917,120.5250107,122.6072248,,-800.4399129
12/17/2012 17:00,1.918752398,5.491524614,6.794760483,7.453195576,8.75753405,103.544105,106.947631,110.4239889,117.1918357,119.571962,,-482.2647938
12/17/2012 18:00,1.958284865,5.614260809,6.950921818,7.715333989,9.059254002,103.7772124,107.1984158,110.6901461,117.4306914,119.8781709,,-574.4386618
12/17/2012 19:00,1.985883027,5.661688312,7.000493725,7.800631361,9.13437269,103.162315,106.6129533,110.1400034,116.7331496,119.2226693,,-829.6452227
12/17/2012 20:00,1.930439962,5.502370786,6.806113172,7.613054429,8.876932344,99.12029906,102.71729,106.388488,113.3599992,116.1936885,,-884.967351
12/17/2012 21:00,2.007172638,5.622075297,6.931603966,7.677808615,8.884036334,93.63920567,97.30482322,101.0396638,107.9255939,111.0085177,,-605.7667556
12/17/2012 22:00,1.963021738,5.677879029,7.039385005,7.853298905,9.049468367,91.03101503,94.93856046,98.92714222,106.0788449,109.2619944,,-712.0711762
12/17/2012 23:00,2.14355572,5.920721341,7.280287913,8.183018193,9.352864725,89.80429126,93.4882053,97.25104511,103.9576976,107.0699575,,-393.86639
12/18/2012 0:00,2.219494992,5.994234032,7.344087148,8.239289399,9.390684603,87.86018041,91.69340754,95.60398976,102.3617254,105.6328238,,115.5265136
12/18/2012 1:00,2.173128193,6.069112497,7.480928019,8.241555941,9.367555811,83.35677043,87.09113152,90.90561519,97.80594645,101.3311219,,131.1710291
12/18/2012 2:00,2.263533606,6.289447535,7.742225521,8.540372315,9.656130376,81.37537686,84.32926056,87.34577187,94.4095496,97.86313735,,86.58280282
12/18/2012 3:00,2.378796576,6.475155778,7.942806766,8.905024268,10.05386745,77.76977684,80.26972236,82.81733758,88.80283341,91.89164964,,36.00173606
12/18/2012 4:00,2.455576424,6.575095567,8.044001568,9.196105119,10.36166628,76.33943807,78.57927028,80.86082042,85.62140298,88.11733301,,-85.11729864
12/18/2012 5:00,2.649937928,6.787350556,8.236945564,9.516032886,10.6891468,76.04851801,78.17268878,80.33805429,84.04093854,86.21054301,,-187.1565539
12/18/2012 6:00,2.73124347,6.868356692,8.307584428,9.675865314,10.82009881,75.84599615,77.76122205,79.71658254,83.04070337,85.08465583,,-193.8348649
12/18/2012 7:00,2.752348883,6.776083339,8.166704263,9.569841419,10.66990052,76.23446953,78.07894521,79.96298728,83.28862145,85.31420342,,6.389860323
12/18/2012 8:00,2.731351958,6.640857429,7.984417176,9.376083747,10.39907704,74.67235765,76.58235874,78.53504009,82.0907202,84.47763331,,18.73772537
12/18/2012 9:00,2.84585756,6.773472191,8.114059068,9.479370186,10.45686746,70.78208421,72.76091497,74.78048968,78.66502377,81.4096613,,-59.80751107
12/18/2012 10:00,2.837071603,7.085074133,8.559413639,9.798333408,10.56462571,64.03754866,68.01628478,72.07112303,76.42831293,80.04388661,,191.4316227
12/18/2012 11:00,2.786068659,6.982498854,8.441432345,9.364248778,9.851781435,64.42595814,68.33935619,72.33360097,76.7467444,80.76730279,,324.7220678
12/18/2012 12:00,2.758532109,7.068738828,8.579192248,9.48782647,9.66724121,65.09050988,67.5112405,69.98219184,73.65550437,76.82838651,,293.079521
12/18/2012 13:00,2.338296509,6.72449622,8.330490213,9.280085766,9.574357315,59.29611054,61.08551954,62.90987439,66.34097328,69.56218628,,351.7347966
12/18/2012 14:00,2.906486241,6.604312267,7.846209172,9.085564135,9.739943198,57.73190681,58.36007612,59.00227484,61.48357009,63.92215983,,594.2255673
12/18/2012 15:00,2.828441393,6.680570539,7.992729372,9.359471284,10.09884219,58.00482458,58.81008798,59.63707453,61.77424614,63.97241486,,733.1473686
12/18/2012 16:00,2.691243408,6.458110715,7.747989455,9.121509361,9.838427237,59.71945691,60.87420092,62.05486272,64.11674353,66.37909231,,392.1709519
12/18/2012 17:00,2.552989237,6.226371983,7.491499847,8.883316509,9.578744632,58.96520745,60.50491936,62.07146998,64.41128571,66.99147625,,92.99254121
12/18/2012 18:00,2.517208614,6.182782548,7.447065996,8.860844952,9.542693374,57.66411051,59.03580031,60.43552892,62.74184315,65.68599352,,122.6189288
12/18/2012 19:00,2.371336086,6.109791376,7.421179822,8.904513515,9.523855426,57.89714608,59.00526615,60.13571328,62.38882659,65.4560735,,-39.95006777
12/18/2012 20:00,2.354777398,5.958566974,7.214886516,8.694537833,9.291710647,59.33472649,60.19841498,61.07677643,63.04924338,66.18302434,,90.36057737
12/18/2012 21:00,2.231007748,5.773133168,7.017771578,8.508945926,9.086006707,58.54659819,59.63173788,60.73693703,62.63266992,65.77738621,,292.891194
12/18/2012 22:00,2.10186351,5.709603972,7.00191491,8.573404031,8.928787773,46.57183028,48.70398941,50.87982597,53.59337676,57.1194991,,480.7186538
12/18/2012 23:00,2.065645165,5.650361562,6.937962406,8.553031937,8.871497937,47.88959401,50.00893757,52.17013089,54.9115452,58.20609767,,398.5194449
12/19/2012 0:00,1.97047846,5.514435256,6.797373507,8.375266072,8.593678503,48.02052003,49.86972873,51.7593327,54.68856431,57.53167826,,-486.6155734
12/19/2012 1:00,2.035707807,5.614354724,6.901191331,8.570832285,8.772222484,48.19269051,49.44438677,50.72262271,53.35941348,55.55361563,,-968.1928926
12/19/2012 2:00,2.054208683,5.660649395,6.959525623,8.675125548,8.996839278,52.43181515,53.21942336,54.02181596,55.80142816,57.44386562,,-1049.856084
12/19/2012 3:00,1.981112721,5.541094471,6.832205288,8.497344442,8.943910715,58.35927862,58.98578316,59.62045639,61.08601298,62.4972786,,-1209.333825
12/19/2012 4:00,1.725369992,5.123805862,6.380659147,7.963833846,8.427296884,61.53309755,62.55650703,63.60087486,65.33738721,67.13609758,,-819.8583649
12/19/2012 5:00,1.416005038,4.787268709,6.100345315,7.614153621,7.991348037,60.23545856,62.25078319,64.30643351,67.17571405,69.73407607,,-395.9433008
12/19/2012 6:00,1.373534453,4.622193656,5.886758606,7.386941034,7.648675976,57.64577845,60.42750816,63.2708237,67.50322184,70.76464875,,-399.7507507
12/19/2012 7:00,1.346897592,4.462622698,5.668326846,7.164375338,7.325815791,59.98958788,62.70659561,65.47925165,70.14256541,73.50030548,,-634.5108135
12/19/2012 8:00,1.315235229,4.370435327,5.553488259,6.945396267,7.020540664,58.33361389,61.80040775,65.34148129,71.3892631,74.66231819,,-655.889391
12/19/2012 9:00,1.671552002,4.527331436,5.548496504,7.047229357,7.050139915,58.31622387,61.28402057,64.31029125,70.78440187,73.94649563,,-663.5107418
12/19/2012 10:00,2.102518337,3.980519861,4.578532178,6.46086535,6.38475404,65.70032844,67.19205007,68.71376072,75.31326844,79.7572709,,-651.1289651
12/19/2012 11:00,2.055117861,3.680517634,4.193040703,5.158147996,5.132720424,70.84421724,71.46426143,72.10606953,74.32242826,79.92088642,,-532.0360001
12/19/2012 12:00,1.944334836,3.48281752,3.965177884,4.757789286,4.627125409,71.38963422,72.22193674,73.07005453,71.85950683,77.21738191,,-123.0484846
12/19/2012 13:00,2.005379984,3.590187045,4.089136172,4.808356074,4.694876814,69.02586839,69.60025717,70.18776222,69.1339755,72.97396909,,372.7819804
12/19/2012 14:00,2.094444745,4.28509343,4.998208212,5.954205306,5.890625259,71.51646433,72.10288488,72.70352273,72.38781295,75.04801773,,282.53891
12/19/2012 15:00,2.059218958,4.972504342,5.970637188,7.412540016,7.338387908,75.07911228,75.96929795,76.88085312,78.03951048,80.21965498,,231.049335
12/19/2012 16:00,2.172684675,5.099002443,6.092845413,7.798295277,7.755577543,78.64155537,79.38742767,80.15560781,81.40492351,83.81365824,,96.2470415
12/19/2012 17:00,1.975815317,4.968608283,6.008756974,7.822717166,7.778922574,83.13560803,83.99853904,84.88294423,85.8718762,88.72764679,,-155.2496043
12/19/2012 18:00,1.891945697,4.643672556,5.593081744,7.336910267,7.328242777,87.49620151,88.50781158,89.54612141,90.33791723,93.81257974,,-194.7987103
12/19/2012 19:00,1.990203581,4.773349695,5.724185174,7.464335945,7.441841227,87.22299514,88.59146258,89.99569119,91.64572579,95.46237746,,-267.0056968
12/19/2012 20:00,2.16362327,4.982021193,5.932953875,7.75593173,7.698616465,84.91597654,86.65612202,88.43058245,90.59364553,94.93054864,,-484.2549689
12/19/2012 21:00,2.337017914,5.516395233,6.59890206,8.568466028,8.45469969,83.87546887,85.87238909,87.90054115,90.45933636,94.93711947,,-788.2264929
12/19/2012 22:00,2.378595506,5.853084684,7.053284505,9.386096678,9.160058131,85.9111942,87.08378227,88.27525377,89.76742744,93.79107474,,-896.4462028
12/19/2012 23:00,2.496587218,6.110082604,7.355415668,9.691590845,9.558722373,90.25550174,91.47269594,92.71394458,93.81264513,97.74735967,,-512.1073947
12/20/2012 0:00,2.481242172,6.194854896,7.483382068,9.804711338,9.75771076,91.98771992,93.65674126,95.36448648,96.73814133,100.4977921,,546.9147713
12/20/2012 1:00,2.369228022,6.176484269,7.51814369,9.763359108,9.799764053,94.10183652,96.33792142,98.61618422,100.650785,104.1911159,,925.4678907
12/20/2012 2:00,2.418549499,6.316760574,7.69224647,9.834835285,9.947754846,95.53809963,97.89435262,100.2969991,102.5784458,106.0870736,,556.7469268
12/20/2012 3:00,2.552314617,6.494226451,7.87123639,9.93030261,10.14141235,97.06409553,99.30491028,101.5922562,103.5223874,107.3595121,,358.4792299
12/20/2012 4:00,2.660258425,6.600384708,7.964231893,9.991781019,10.28104508,99.05740862,101.0171739,103.0127368,104.3450201,108.6724534,,300.1495374
12/20/2012 5:00,2.866202351,6.842468939,8.201817169,10.19592999,10.53728017,99.68288881,101.4609696,103.2748188,104.3598345,109.0871692,,450.0524905
12/20/2012 6:00,3.095807181,7.368516889,8.826568747,10.85713234,11.23410705,97.67541643,99.4065705,101.1755384,102.1903958,106.9994386,,553.1846584
12/20/2012 7:00,3.203270471,7.604456612,9.104940978,11.1671969,11.63915486,98.24624236,99.76885077,101.3198296,102.0466615,106.7253238,,474.3889557
12/20/2012 8:00,3.184187045,7.608232385,9.118489505,11.14236641,11.68934485,99.9637231,101.4510234,102.9678267,103.618028,108.0347041,,595.019737
12/20/2012 9:00,3.283286132,7.701028133,9.200815085,11.19781637,11.78023035,99.54435253,101.1720831,102.8354506,103.5508627,107.9244656,,981.706742
12/20/2012 10:00,3.008394103,7.721335507,9.374102707,11.60799202,12.19541816,96.19816807,98.46616742,100.7797348,102.1272305,106.9339985,,1252.135909
12/20/2012 11:00,3.575757347,7.832366432,9.245667031,10.93007691,11.66456451,95.68003464,96.7198109,97.77762062,99.41169951,104.6456283,,1359.4206
12/20/2012 12:00,3.945020539,7.903472725,9.184583111,10.32264736,11.2254871,97.92564301,98.58796932,99.26464587,99.02994193,103.5590158,,1334.356787
12/20/2012 13:00,4.05506314,8.568267742,10.04949218,11.57312245,12.0609806,97.40443175,98.37842376,99.37414505,100.0378383,102.1408789,,1190.9776
12/20/2012 14:00,3.95934529,8.650370899,10.20519356,11.81798594,12.50671943,95.71454003,96.72577255,97.75647281,98.25456175,100.2012968,,1057.006051
12/20/2012 15:00,3.995308613,8.99151672,10.66523239,12.42876521,13.22774657,95.21811638,96.34945122,97.50363473,98.29804004,100.3144978,,1161.417295
12/20/2012 16:00,4.185144141,9.470098671,11.24181957,13.13595613,14.01593583,96.17732725,97.298762,98.44194984,99.45056256,101.3350898,,1188.866233
12/20/2012 17:00,4.255642583,9.618752087,11.41591422,13.29696644,14.23564322,98.17629614,99.30833246,100.4663245,101.3225097,103.1490604,,1079.568031
12/20/2012 18:00,4.31797461,9.667299033,11.45595879,13.30025373,14.23224646,99.65318711,100.8131232,101.996448,102.7355639,104.529307,,980.5053218
12/20/2012 19:00,4.296166705,9.724253239,11.54581786,13.42810221,14.35369428,99.37666703,100.5698574,101.7839239,102.5330171,104.3955796,,1240.050611
12/20/2012 20:00,4.174934712,9.52808937,11.32795944,13.18595586,14.10579573,97.2988968,98.50873007,99.74129734,100.5839781,102.51997,,1364.854545
12/20/2012 21:00,4.173899624,9.473205109,11.25313286,13.1037713,14.00253199,95.55758763,96.74032111,97.95020245,98.81141082,100.7671339,,1239.992064
12/20/2012 22:00,3.999715827,9.248909734,11.02180834,12.79567208,13.64914193,93.98175765,95.27308992,96.59118058,97.48714764,99.32404065,,1372.767336
12/20/2012 23:00,4.161161964,9.271072727,10.97702708,12.67997536,13.51621758,94.53087059,95.73139813,96.9611402,97.78870755,99.52635629,,650.2557416
12/21/2012 0:00,4.042915356,9.079321269,10.76327518,12.39947863,13.22412603,92.70350365,93.88193076,95.08510328,95.90350066,97.77213448,,136.7203551
12/21/2012 1:00,4.01692383,9.009318228,10.67946003,12.30884773,13.14613386,89.25591419,90.49404115,91.75202433,92.74471038,94.68742612,,382.2985869
12/21/2012 2:00,4.189991776,9.327675699,11.04068515,12.70593268,13.57263855,87.56618787,88.66757136,89.79000624,90.62245879,92.38342548,,159.0489252
12/21/2012 3:00,4.291066137,9.509789148,11.24796158,12.95568303,13.83740329,87.59502667,88.63082448,89.68477495,90.47671927,92.05461538,,187.2666843
12/21/2012 4:00,4.30115736,9.466896342,11.18321546,12.83600095,13.72574822,87.83609178,88.81305205,89.81049202,90.57496522,92.04478705,,323.0966861
12/21/2012 5:00,4.263857125,9.358206678,11.05075878,12.659542,13.51092965,88.53172646,89.5616974,90.61019529,91.31950774,92.76012529,,332.0476235
12/21/2012 6:00,4.25859638,9.403595645,11.11537529,12.72848875,13.57541751,87.94986566,89.05703735,90.18170901,90.9511346,92.37199631,,322.552849
12/21/2012 7:00,4.323903007,9.54605711,11.28365157,12.93242581,13.80924874,86.44720803,87.48875306,88.55100917,89.48016725,90.96963477,,150.2812972
12/21/2012 8:00,4.432906394,9.766560668,11.54051187,13.22442177,14.12475325,86.65632138,87.49240803,88.34649711,89.13674629,90.60044582,,-126.5391732
12/21/2012 9:00,4.377598326,9.627455835,11.37301264,13.10397404,13.98964435,86.339047,87.32259038,88.31895699,89.23328023,90.57686893,,-225.7743598
12/21/2012 10:00,4.34269153,9.63009207,11.39255981,13.41893609,14.28120422,83.74920022,84.43061607,85.12743151,86.56311243,88.86276614,,-239.3659975
12/21/2012 11:00,4.858892909,9.884953075,11.51536738,12.91557375,13.43556871,84.1801746,84.35568523,84.53513995,85.31336624,87.34563673,,-234.8815182
12/21/2012 12:00,4.843764805,9.992193038,11.67040692,13.20990657,13.69910767,82.89459885,83.53328047,84.18865123,84.79021524,86.0238142,,-230.3964312
12/21/2012 13:00,4.561612503,9.769054827,11.48495834,13.06663195,13.82598737,80.95381443,81.94081015,82.94606413,83.79963856,85.30750195,,-140.734027
12/21/2012 14:00,4.524724785,9.838293913,11.59688038,13.22206549,13.98327929,83.84441696,84.8075161,85.78975886,86.69399094,88.12828813,,-70.01309375
12/21/2012 15:00,4.296351157,9.730819046,11.55403022,13.34330519,14.18693756,84.41000856,85.49462317,86.60616381,87.6174785,89.12071517,,-96.88039773
12/21/2012 16:00,4.227088615,9.739076097,11.5985038,13.48981307,14.40011277,84.37556043,85.48685845,86.62160884,87.67786875,89.17364395,,-89.08372835
12/21/2012 17:00,4.373708788,10.01497326,11.9149915,13.85330437,14.8029058,84.62025335,85.55232784,86.50073949,87.35323874,88.7781938,,-71.51377288
12/21/2012 18:00,4.36820484,10.15335438,12.11086017,14.11851478,15.08722682,84.15613819,85.12842697,86.11941456,86.94504549,88.37912957,,15.87828559
12/21/2012 19:00,4.432391764,10.19001364,12.13029062,14.15523318,15.09080844,84.3875279,85.39163256,86.41559056,87.18352952,88.60145732,,68.82580193
12/21/2012 20:00,4.628641701,10.27477298,12.1560132,14.13038772,14.98394719,85.43243794,86.32523285,87.2381808,87.92614979,89.21360512,,204.114248
12/21/2012 21:00,4.449205538,10.02380823,11.89161679,13.8439594,14.67594445,86.75944472,87.58769142,88.43150152,88.93564172,90.22030713,,293.1316713
12/21/2012 22:00,4.140362451,9.241173498,10.94486038,12.72039028,13.53623334,83.7403793,84.89356057,86.06381652,86.79934567,88.72081294,,471.825219
12/21/2012 23:00,4.069376879,9.209439005,10.93405181,12.68267614,13.46918158,84.86490847,86.1109157,87.38159449,88.006962,89.96701328,,316.7082126
12/22/2012 0:00,4.152090719,9.184749467,10.85960597,12.58257008,13.33308099,84.26379237,85.48608236,86.73144338,87.5903798,89.55289881,,33.05213212
12/22/2012 1:00,4.13432397,9.111597686,10.76582148,12.49100229,13.23345888,83.6993075,84.89682137,86.12224763,87.09161487,88.99429072,,272.8170814
12/22/2012 2:00,4.309936008,9.301520448,10.94915307,12.65844719,13.37531157,83.69356191,84.85938123,86.05246232,86.83552613,88.60638317,,366.669026
12/22/2012 3:00,4.432643534,9.548249049,11.23765164,12.92133514,13.65762002,83.98595116,85.06191944,86.16488032,86.57590941,88.29854367,,163.3540597
12/22/2012 4:00,4.467057054,9.616297846,11.31384878,13.10081805,13.84101491,83.6061583,84.65156258,85.71249347,86.28019726,88.0061597,,-12.66272529
12/22/2012 5:00,4.60226513,9.897841758,11.64462253,13.40952548,14.169832,84.94197736,85.91006702,86.89609754,87.16281539,88.67882086,,155.5037309
12/22/2012 6:00,4.401879022,9.519300956,11.21036453,12.90691518,13.67181002,87.0766649,87.94343995,88.82664856,89.03825727,90.42522527,,174.0404594
12/22/2012 7:00,4.226295529,9.136547712,10.75906673,12.36805934,13.09172195,87.87689525,88.8264351,89.7980546,90.08313101,91.53242995,,3.032382267
12/22/2012 8:00,4.27058282,9.233203951,10.87272042,12.48228577,13.2128812,87.18358545,88.20316746,89.24377732,89.45871331,90.94823828,,11.76052081
12/22/2012 9:00,4.619844547,9.820595392,11.53144129,13.22848129,14.01426246,87.81386027,88.6977704,89.60332363,89.97318681,91.4329743,,-7.416868144
12/22/2012 10:00,4.20507753,9.599858979,11.41441558,13.97631888,15.17739235,81.99287242,82.96358095,83.95112843,85.36839543,87.93326293,,-3.845143201
12/22/2012 11:00,4.870926819,10.03798968,11.7208147,13.29117067,14.00549474,91.16595044,91.52555578,91.89474753,92.01201238,93.45524711,,9.514745398
12/22/2012 12:00,4.994111933,10.25770115,11.97042876,13.57397753,14.24854491,96.44507845,96.77251747,97.10648193,97.32587708,98.55259461,,23.06354411
12/22/2012 13:00,4.440366904,9.578863777,11.27532289,13.08394957,14.18105588,96.16599592,96.97367436,97.79783152,98.72474394,100.3293458,,6.994422468
12/22/2012 14:00,4.846664168,10.51168647,12.38613884,14.10194077,14.97244084,99.06810016,99.92285502,100.8010609,101.514563,102.5897204,,354.5949066
12/22/2012 15:00,4.878946425,10.82941929,12.81225125,14.57869313,15.53313448,100.1604935,100.9357849,101.7269171,102.0812252,103.0167547,,712.4197254
12/22/2012 16:00,4.905456374,10.90412677,12.90422186,14.65035599,15.64726543,103.7018222,104.3335052,104.9718072,105.2481086,106.0168034,,1300.84731
12/22/2012 17:00,4.843928763,10.79066134,12.77542863,14.49050537,15.49974019,104.3593585,105.1376921,105.933667,106.339744,107.1331692,,2140.074726
12/22/2012 18:00,5.103798179,11.2509407,13.29491551,15.00311272,16.05826456,102.5161694,103.2877242,104.0759352,104.4672393,105.2520956,,2376.463402
12/22/2012 19:00,5.130621514,11.19797334,13.20756917,14.8590602,15.90921158,101.8568496,102.517969,103.1930798,103.5181963,104.2777132,,2412.744048
12/22/2012 20:00,5.100745825,11.05330526,13.02283299,14.64816458,15.66931673,103.0227286,103.7089738,104.4094999,104.8014301,105.5704358,,1767.380615
12/22/2012 21:00,5.428446119,11.76050542,13.85478371,15.54793328,16.69325377,102.7679773,103.5521596,104.3569858,104.9165301,105.7108866,,1042.83497
12/22/2012 22:00,4.867352139,11.56027726,13.84056656,15.52979578,17.00174486,100.9319339,102.0009749,103.0895896,104.4588401,105.6089994,,988.5527121
12/22/2012 23:00,5.298023531,11.47827281,13.52179213,15.29527035,16.53830261,102.6042706,103.5500106,104.5168076,105.5209001,106.5550676,,499.4505398
12/23/2012 0:00,5.3440474,11.67017721,13.76749337,15.47423494,16.82195066,104.7913966,105.567686,106.3644339,107.3750217,108.2753543,,-8.08769685
12/23/2012 1:00,5.472521589,11.98802815,14.15052981,15.81930934,17.20898534,105.1337849,105.9373911,106.7544568,107.5816902,108.3712667,,52.27006447
12/23/2012 2:00,5.494733634,12.06494741,14.24577321,15.96070682,17.37939848,106.620014,107.4385954,108.2680559,109.176545,109.9321156,,175.5532741
12/23/2012 3:00,5.744716884,12.65171892,14.94789258,16.63078147,18.23614536,106.7345012,107.6532486,108.5894757,109.5500366,110.3053615,,372.5297231
12/23/2012 4:00,5.926948129,13.15915561,15.56865336,17.27535412,19.04174622,108.205788,108.9690942,109.7450805,110.6200869,111.2572961,,366.005632
12/23/2012 5:00,5.74087859,12.63574917,14.92589701,16.53124126,18.25779884,109.4374102,110.2599861,111.1011346,112.0789128,112.7217355,,418.8422374
12/23/2012 6:00,6.150159347,13.60235215,16.08420559,17.67973184,19.71760107,110.6700588,111.4113522,112.1673069,113.1859973,113.752621,,378.2326028
12/23/2012 7:00,6.375677595,14.18362665,16.78890503,18.21877072,20.60654886,112.942596,113.7090825,114.488055,115.3533452,115.8279446,,264.6490487
12/23/2012 8:00,6.523514183,14.5604618,17.24406511,18.69715958,21.32014179,113.4078085,114.0847211,114.7748788,115.6670337,116.1040931,,400.7678584
12/23/2012 9:00,6.723580732,14.98019274,17.73377059,19.25671509,21.98655465,113.4473228,114.2807033,115.1346365,116.0783717,116.5475827,,707.2048639
12/23/2012 10:00,5.275440744,14.1081392,17.2538737,20.56449572,23.97883152,108.5109242,109.9972963,111.5194813,113.512544,114.2747429,,926.481949
12/23/2012 11:00,6.508623086,15.49560153,18.5615222,20.93035837,23.24470131,115.9270021,116.870178,117.8306558,119.1633241,119.949656,,849.9593597
12/23/2012 12:00,6.685955023,14.95519451,17.71779254,20.39733281,22.2594718,121.405857,122.1124631,122.8347269,123.5721539,124.5086379,,449.5952239
12/23/2012 13:00,6.335435757,14.08674461,16.67310613,19.28474228,20.84121137,127.8462716,128.4761532,129.1205082,129.8461521,130.9184619,,168.0350818
12/23/2012 14:00,5.878457522,13.10877044,15.52123738,18.12856237,19.4482126,132.8377458,133.6369872,134.4524445,134.8957142,136.4046662,,87.97280406
12/23/2012 15:00,5.430335255,12.21828038,14.49105121,16.8475397,17.93727435,136.9514054,137.8170409,138.7019723,139.545022,142.0851254,,-304.9477291
12/23/2012 16:00,4.728890102,10.8852747,12.96298704,15.24218266,15.91887814,143.3467692,144.8391416,146.3581124,148.5555145,153.4692916,,-631.602134
12/23/2012 17:00,3.782441948,9.287848105,11.187487,13.63449617,13.8271647,152.0161319,155.0330627,158.1122318,161.9695866,170.1421086,,-674.2736286
12/23/2012 18:00,3.078874975,8.339085792,10.21959124,12.27076044,12.86921046,170.7861956,175.5723103,180.4510694,185.0912705,193.8727421,,-457.888143
12/23/2012 19:00,2.986225731,8.775848703,10.91158172,13.24581463,14.34870818,204.4759411,208.2400868,212.0799169,218.1681359,222.828324,,-193.240482
12/23/2012 20:00,4.217217615,11.11849625,13.56131966,16.11136944,17.21046855,229.555416,231.6760984,233.8412072,236.3307002,238.2485978,,158.4688848
12/23/2012 21:00,4.967280248,12.33842143,14.8915111,17.4737527,18.59540884,237.16102,238.584535,240.0438163,241.1800961,242.7465436,,352.4686949
12/23/2012 22:00,5.122270681,12.56753868,15.13536865,17.81218044,18.92638363,246.8810957,248.1243415,249.3942087,250.7146904,252.1864505,,44.73702263
12/23/2012 23:00,4.870930634,12.05660083,14.5436799,17.01573225,18.04849433,248.1837292,249.6485261,251.1393862,252.3932181,253.9247569,,-15.19905761
12/24/2012 0:00,4.645988657,11.83406766,14.34634791,16.83702141,17.87569625,246.4234041,247.8866467,249.3809089,250.6168517,252.2565236,,16.47457546
12/24/2012 1:00,4.915604618,12.33113991,14.9090856,17.53488851,18.68195996,247.7860173,248.9983446,250.2381248,251.3948278,252.8747619,,6.381856112
12/24/2012 2:00,5.084027072,12.58956988,15.18575642,17.770989,18.95379412,251.6843171,252.8143785,253.9667234,255.1535446,256.5391783,,42.07283628
12/24/2012 3:00,4.932112313,12.2075066,14.72517525,17.16126911,18.32522738,255.4657649,256.63977,257.8376086,259.2056093,260.5589603,,-160.8364049
12/24/2012 4:00,4.392602469,11.12381748,13.47173664,15.71734948,16.86235197,257.4394875,258.6595926,259.906271,261.3588642,262.744409,,-290.2138964
12/24/2012 5:00,4.052228912,10.4870345,12.74895538,14.88344805,16.0195042,255.7536503,257.0687347,258.4023594,260.0404885,261.515715,,-70.24140281
12/24/2012 6:00,3.967608553,10.29378557,12.52024046,14.57732646,15.74994859,252.9141212,254.2557702,255.627538,257.367,258.8031392,,245.1441738
12/24/2012 7:00,3.97031579,10.18193646,12.35850592,14.34826659,15.57487126,250.5154334,251.8711966,253.2549361,255.0702088,256.4860331,,831.9401101
